epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-0.030980825424194336,-0.010776877403259277,-0.014684319496154785,-8.123770713806152
2,-0.017112374305725098,-0.00311887264251709,-0.003991961479187012,-7.709591865539551
3,-0.0035208463668823242,0.004571855068206787,0.006208896636962891,-7.320992469787598
4,0.00990074872970581,0.01238185167312622,0.016052842140197754,-6.956423282623291
5,0.023247718811035156,0.020373523235321045,0.02558809518814087,-6.613565444946289
6,0.03655785322189331,0.028461456298828125,0.03484123945236206,-6.291295051574707
7,0.049803078174591064,0.036605000495910645,0.04393428564071655,-5.9871015548706055
8,0.06303316354751587,0.04477214813232422,0.05294865369796753,-5.700088977813721
9,0.07627248764038086,0.05293262004852295,0.061947762966156006,-5.430203914642334
10,0.0895380973815918,0.06107461452484131,0.07098090648651123,-5.174324035644531
11,0.10292214155197144,0.06930887699127197,0.08009195327758789,-4.930067539215088
12,0.11646831035614014,0.07765781879425049,0.0893290638923645,-4.696377277374268
13,0.13020086288452148,0.08610695600509644,0.09869790077209473,-4.472898006439209
14,0.14416158199310303,0.09468626976013184,0.10820138454437256,-4.257751941680908
15,0.15839648246765137,0.1034083366394043,0.11785918474197388,-4.0503106117248535
16,0.17288625240325928,0.11225610971450806,0.12763386964797974,-3.848813533782959
17,0.18764793872833252,0.12128591537475586,0.13755077123641968,-3.65317964553833
18,0.20270085334777832,0.1304941177368164,0.1475868821144104,-3.462388038635254
19,0.21806102991104126,0.13988757133483887,0.1577244997024536,-3.276033401489258
20,0.23372334241867065,0.1494828462600708,0.1679840087890625,-3.0940146446228027
21,0.24971270561218262,0.15927910804748535,0.17832964658737183,-2.916355848312378
22,0.2659956216812134,0.16925686597824097,0.18877029418945312,-2.74273943901062
23,0.28256314992904663,0.1794223189353943,0.1992793083190918,-2.573873519897461
24,0.29938769340515137,0.189772367477417,0.2098272442817688,-2.409986972808838
25,0.3164476752281189,0.20030564069747925,0.22036194801330566,-2.250922679901123
26,0.33371245861053467,0.21103370189666748,0.2307869791984558,-2.096837043762207
27,0.35116684436798096,0.2219754457473755,0.24105101823806763,-1.947840690612793
28,0.36877238750457764,0.23310178518295288,0.2510865330696106,-1.8041861057281494
29,0.3864772915840149,0.2444351315498352,0.26087135076522827,-1.6666104793548584
30,0.404249370098114,0.25598591566085815,0.27039432525634766,-1.5359108448028564
31,0.4220494031906128,0.2677505612373352,0.279745876789093,-1.4126574993133545
32,0.4398577809333801,0.2797703742980957,0.2888162136077881,-1.2979886531829834
33,0.45760881900787354,0.2920127511024475,0.29772645235061646,-1.1928966045379639
34,0.4752820134162903,0.30449676513671875,0.3062734603881836,-1.0985066890716553
35,0.4928373098373413,0.3171812891960144,0.3144063949584961,-1.0150768756866455
36,0.5102415084838867,0.3300507068634033,0.322018563747406,-0.9442665576934814
37,0.527519166469574,0.3431256413459778,0.32911503314971924,-0.8876357078552246
38,0.5446887016296387,0.35637742280960083,0.3357771039009094,-0.8452590703964233
39,0.5617774724960327,0.36979711055755615,0.3420799970626831,-0.8180748224258423
40,0.5787860751152039,0.3833707571029663,0.3481694459915161,-0.8061467409133911
41,0.5957500338554382,0.39705967903137207,0.35414940118789673,-0.8106487989425659
42,0.6127121448516846,0.4108760356903076,0.3601178526878357,-0.8313450813293457
43,0.629642128944397,0.4247656464576721,0.3661382794380188,-0.867752194404602
44,0.6465074419975281,0.4387419819831848,0.3721374273300171,-0.9204405546188354
45,0.6632677316665649,0.45279282331466675,0.37811583280563354,-0.9880584478378296
46,0.6798523664474487,0.46689289808273315,0.38408976793289185,-1.0700116157531738
47,0.6961848735809326,0.48103517293930054,0.3901088237762451,-1.1656761169433594
48,0.7122071385383606,0.49528229236602783,0.3960902690887451,-1.2745096683502197
49,0.7278310060501099,0.5096291303634644,0.40190982818603516,-1.3952140808105469
50,0.7429805994033813,0.5241087675094604,0.40746766328811646,-1.5268845558166504
51,0.7575891017913818,0.5386341214179993,0.41265881061553955,-1.6669130325317383
52,0.7715606093406677,0.5530915260314941,0.41739732027053833,-1.8136792182922363
53,0.7848268747329712,0.567346453666687,0.4217044711112976,-1.9656503200531006
54,0.7973373532295227,0.5812618136405945,0.42572861909866333,-2.1196439266204834
55,0.8090437054634094,0.5946912169456482,0.42957115173339844,-2.2722957134246826
56,0.8198925256729126,0.607426643371582,0.4333394765853882,-2.4201395511627197
57,0.829839825630188,0.6192192435264587,0.43717193603515625,-2.560729503631592
58,0.8388460874557495,0.6298872828483582,0.4411112666130066,-2.690866708755493
59,0.8468720316886902,0.6392620205879211,0.4451810121536255,-2.8057758808135986
60,0.8539038896560669,0.6471859216690063,0.4493890404701233,-2.9011952877044678
61,0.8599662780761719,0.6535854339599609,0.4537535309791565,-2.974621057510376
62,0.8650875091552734,0.6583734750747681,0.45828789472579956,-3.021970272064209
63,0.8693392872810364,0.6615733504295349,0.4630199670791626,-3.040517807006836
64,0.8728374242782593,0.663321852684021,0.46797698736190796,-3.0308194160461426
65,0.8756868839263916,0.6638002395629883,0.4731401205062866,-2.991800546646118
66,0.8779831528663635,0.6631110310554504,0.4785054922103882,-2.925032138824463
67,0.8798061013221741,0.6615187525749207,0.48408687114715576,-2.8335564136505127
68,0.8812541961669922,0.6592739820480347,0.4898229241371155,-2.72049617767334
69,0.8824118375778198,0.6567018032073975,0.4956631660461426,-2.589660406112671
70,0.8833602070808411,0.6541301012039185,0.5015437602996826,-2.446232795715332
71,0.8841601014137268,0.6518093347549438,0.5074524879455566,-2.2937068939208984
72,0.8848819732666016,0.6499065160751343,0.5133301019668579,-2.1353092193603516
73,0.8855629563331604,0.6484870314598083,0.5191731452941895,-1.9741084575653076
74,0.8862499594688416,0.6478275060653687,0.5249537229537964,-1.8123674392700195
75,0.8869595527648926,0.6478463411331177,0.5306753516197205,-1.6520824432373047
76,0.8876925110816956,0.6485084295272827,0.536334753036499,-1.4963629245758057
77,0.888446033000946,0.6496840119361877,0.5419116020202637,-1.3453631401062012
78,0.8892049789428711,0.6512452363967896,0.5474299192428589,-1.2009782791137695
79,0.8899632692337036,0.652997612953186,0.552898645401001,-1.0631508827209473
80,0.8907139301300049,0.6548953056335449,0.5583257675170898,-0.9318903684616089
81,0.8914421796798706,0.6567438244819641,0.5637297630310059,-0.8086180686950684
82,0.8921366333961487,0.6584323048591614,0.5691509246826172,-0.6931380033493042
83,0.8927854895591736,0.6599504947662354,0.5745985507965088,-0.5858496427536011
84,0.8933827877044678,0.6611818075180054,0.5800988674163818,-0.4865814447402954
85,0.8939225673675537,0.6621226668357849,0.5855750441551208,-0.3953526020050049
86,0.8944092988967896,0.6629278659820557,0.5908928513526917,-0.31178951263427734
87,0.8948553800582886,0.6635177731513977,0.5960110425949097,-0.23580288887023926
88,0.8952813148498535,0.6639750003814697,0.6009594798088074,-0.16720366477966309
89,0.8957082033157349,0.6643238663673401,0.6058007478713989,-0.10491931438446045
90,0.8961448073387146,0.6645817756652832,0.6106539964675903,-0.04798233509063721
91,0.8966066241264343,0.6648217439651489,0.6155381202697754,0.005160629749298096
92,0.8970896005630493,0.665019154548645,0.6204431056976318,0.05547940731048584
93,0.897574245929718,0.6650716662406921,0.6253551840782166,0.10381358861923218
94,0.8980573415756226,0.6650042533874512,0.6302517652511597,0.14956408739089966
95,0.898531436920166,0.6647635698318481,0.6351415514945984,0.1922798752784729
96,0.8990055918693542,0.6644219160079956,0.6400277018547058,0.2320418357849121
97,0.8994763493537903,0.6639792919158936,0.644894003868103,0.26812857389450073
98,0.8999401926994324,0.6634714603424072,0.6497449278831482,0.3003077507019043
99,0.9004012942314148,0.6630716919898987,0.6545535326004028,0.32863181829452515
100,0.9008547067642212,0.6627368927001953,0.6593334078788757,0.3531007766723633
101,0.9013099670410156,0.6624946594238281,0.664070725440979,0.373995304107666
102,0.9017600417137146,0.6622654795646667,0.6687866449356079,0.39201873540878296
103,0.9022005200386047,0.6620216369628906,0.6734694242477417,0.4071950316429138
104,0.9026269316673279,0.6619765162467957,0.6781224608421326,0.41968977451324463
105,0.9030340909957886,0.6621966361999512,0.682752788066864,0.4297938346862793
106,0.903425395488739,0.6625401377677917,0.6873537302017212,0.4375814199447632
107,0.9037973880767822,0.6629860401153564,0.6919131875038147,0.44361555576324463
108,0.9041503667831421,0.6635657548904419,0.6964351534843445,0.44829511642456055
109,0.9044824838638306,0.6641758680343628,0.7009179592132568,0.4519847631454468
110,0.9047983884811401,0.6647213697433472,0.7053636312484741,0.4550294280052185
111,0.9051042795181274,0.6653232574462891,0.7097597122192383,0.45703744888305664
112,0.905398964881897,0.6658713817596436,0.7141212224960327,0.4582766890525818
113,0.9056853652000427,0.6663885116577148,0.7184371948242188,0.45887839794158936
114,0.905963659286499,0.6669624447822571,0.722690224647522,0.4588049650192261
115,0.9062303900718689,0.6674798727035522,0.7268990874290466,0.4583779573440552
116,0.9064908027648926,0.6678917407989502,0.7310469150543213,0.45762908458709717
117,0.906749963760376,0.6681410074234009,0.7351337671279907,0.45664191246032715
118,0.9070016741752625,0.6683564186096191,0.7391645908355713,0.45548152923583984
119,0.907243013381958,0.6685323715209961,0.7431672811508179,0.4540064334869385
120,0.9074787497520447,0.6685987710952759,0.7471314668655396,0.4521356225013733
121,0.9077023863792419,0.6685341000556946,0.7510285377502441,0.45024579763412476
122,0.9079186916351318,0.6683973670005798,0.7548704743385315,0.44818413257598877
123,0.9081153869628906,0.6682924628257751,0.7586597204208374,0.44589763879776
124,0.9083016514778137,0.6679989099502563,0.762390673160553,0.44376879930496216
125,0.9084829092025757,0.667496919631958,0.7660596370697021,0.4413762092590332
126,0.9086633920669556,0.6669521927833557,0.7696868181228638,0.4393271803855896
127,0.9088402986526489,0.6664384007453918,0.7732591032981873,0.43762195110321045
128,0.9090020656585693,0.6660506725311279,0.7767730951309204,0.43577104806900024
129,0.9091496467590332,0.6657344102859497,0.78022301197052,0.4338338375091553
130,0.9092815518379211,0.6655489206314087,0.7835983037948608,0.43190866708755493
131,0.9093998074531555,0.6654573678970337,0.7869284152984619,0.42966485023498535
132,0.9095091223716736,0.665454089641571,0.790224552154541,0.42718255519866943
133,0.9096125364303589,0.6657478213310242,0.793511152267456,0.42429327964782715
134,0.90971440076828,0.6662012338638306,0.7967734932899475,0.4213328957557678
135,0.9098131060600281,0.6667256951332092,0.8000583648681641,0.4179801344871521
136,0.909900963306427,0.6672767400741577,0.8033063411712646,0.41507190465927124
137,0.9099898934364319,0.6676815152168274,0.8065000772476196,0.41197264194488525
138,0.9100792407989502,0.6678951978683472,0.8096059560775757,0.4085761308670044
139,0.9101789593696594,0.6677955389022827,0.8126375675201416,0.40444350242614746
140,0.9102779030799866,0.6675451993942261,0.815586268901825,0.4008789658546448
141,0.9103759527206421,0.6673709154129028,0.8184570670127869,0.3985755443572998
142,0.9104684591293335,0.6672697067260742,0.8212695717811584,0.3973843455314636
143,0.9105615615844727,0.6670922636985779,0.8240180015563965,0.39647531509399414
144,0.9106521606445312,0.6669901609420776,0.8267244100570679,0.39556533098220825
145,0.9107460379600525,0.6668370962142944,0.8294177651405334,0.39428502321243286
146,0.9108431935310364,0.6668303608894348,0.8321536779403687,0.39194977283477783
147,0.9109400510787964,0.6669173240661621,0.8348575234413147,0.3888530731201172
148,0.9110382795333862,0.6666958928108215,0.8374868035316467,0.3857277035713196
149,0.9111417531967163,0.6663233041763306,0.8400434851646423,0.38374418020248413
150,0.911246657371521,0.6659523248672485,0.8425410389900208,0.3834584355354309
151,0.9113512635231018,0.6656301021575928,0.8449729681015015,0.3840634226799011
152,0.9114516973495483,0.6654716730117798,0.8472830653190613,0.38524675369262695
153,0.9115468263626099,0.6655597686767578,0.8495280742645264,0.3862476348876953
154,0.9116451144218445,0.6658057570457458,0.8518704175949097,0.38575440645217896
155,0.9117520451545715,0.6659603118896484,0.8542859554290771,0.38436830043792725
