epoch,design_name,design_id,target_name,num_recipes,overall_best_test_mae,overall_best_test_r2,design_mae_mean,design_mae_median,design_pct_error_mean,design_pct_error_median,design_r2,target_mean,prediction_mean
161,s1238,iscas89_0004,wns,240,0.11304697859145346,0.8189759254455566,0.17829527370631695,0.17177971452474594,231.36819230606355,80.55379869778326,0.36844610786765597,-0.05256685257578889,0.12572842113052804
161,s1488,iscas89_0010,wns,240,0.11304697859145346,0.8189759254455566,0.07571701295673847,0.07510524988174438,248.05023444235954,34.670021433549685,0.9023149194810096,0.11087372203667958,0.18659073499341805
161,s298,iscas89_0014,wns,240,0.11304697859145346,0.8189759254455566,0.06449443191910784,0.06258915364742279,28.55171201838183,16.998989406340016,0.9590353524705497,0.4003461147658527,0.3358516828467449
161,s344,iscas89_0015,wns,240,0.11304697859145346,0.8189759254455566,0.1309618913878997,0.124124426394701,66.81519995387337,39.313429243226025,0.8483973201041812,0.326827347651124,0.1958654562632243
161,s35932,iscas89_0017,wns,240,0.11304697859145346,0.8189759254455566,0.24668242793219786,0.27840936556458473,1323.651869865186,156.2105102998425,-0.4611260717904555,-0.08589578974060715,-0.3255075785641869
161,s510,iscas89_0026,wns,240,0.11304697859145346,0.8189759254455566,0.07348061703766386,0.07169793546199799,367.64316598477325,30.32452497332058,0.9375368441490332,0.23632911099120973,0.3098097280288736
161,s713,iscas89_0032,wns,240,0.11304697859145346,0.8189759254455566,0.021697202790528537,0.019759662449359894,36.124194225456016,13.82929970398245,0.9891803147890453,-0.005255098268389702,0.0036193723169465858
