epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
1,0.3192159343096945,0.8323219105785276,1.2441699723926298,1119.4352660002533,-0.016852498054504395,0.36192285371778,0.8232270457027924,1.5456883924590323,424.21318067823137,-0.00806427001953125,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
2,0.258586006997912,0.6772975531625159,1.1743436832240037,746.5886056217147,0.09408193826675415,0.3519350677462561,0.7738547190314248,1.552596088708459,324.2631549835205,-0.01709461212158203,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
3,0.2487284770856301,0.6406946781976723,1.1518913904319632,639.3899311018579,0.12839126586914062,0.3480652473656283,0.7529814161715054,1.549425826073659,288.8941151301066,-0.012945055961608887,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
4,0.24372077071004444,0.6286029157079296,1.1351725245646402,583.7851598763172,0.153509259223938,0.3430920423097199,0.7317251603873003,1.5387713163316352,255.8427068619501,0.0009378194808959961,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
5,0.2374170065202095,0.6119350722910445,1.116325138560865,556.0787576746058,0.1813846230506897,0.3337174969603352,0.7150902313490709,1.5122390136451833,247.2114615667434,0.03509354591369629,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
6,0.2331341420886693,0.6086704114704956,1.102036472552364,568.592413160536,0.20220661163330078,0.3270060202228792,0.697740796776045,1.495583795534781,227.9353981472197,0.05623060464859009,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
7,0.22920182209323953,0.5994775032187686,1.088987037337848,539.7462393678264,0.2209884524345398,0.32020441306355807,0.6813705345349652,1.4768357176237792,211.45541856402443,0.07974386215209961,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
8,0.22657206702839444,0.5911679845533253,1.0809837179489385,527.0171586024908,0.23239678144454956,0.32667464577215943,0.6894798314287549,1.4875490111735636,185.95700327555338,0.06634390354156494,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
9,0.2241437941743636,0.5853446552782883,1.074318753358845,492.0361990281093,0.2418331503868103,0.31563459129566107,0.6664887123874256,1.46137043438978,186.80988220941452,0.09891647100448608,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
10,0.22070296925067165,0.5790165745549731,1.061809063429221,489.2754761495708,0.25938689708709717,0.3146581370892818,0.6562488656934529,1.4589009445428884,161.97016352698915,0.10195928812026978,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
11,0.21716877142036403,0.5716213203138776,1.0497738948925306,472.35591398639446,0.2760809063911438,0.3166749116900887,0.6635025063795703,1.465090976482739,163.8139930225554,0.09432262182235718,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
12,0.21677380048290448,0.567592638142315,1.0434105044973898,467.6178848831742,0.2848306894302368,0.31280242369809586,0.6646766868375596,1.4552295297198499,173.1496867452349,0.10647374391555786,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
13,0.21521845889956126,0.5661570481312128,1.041267615778407,449.49436065297067,0.28776514530181885,0.3151441457448527,0.6675653269603139,1.459164511502765,164.07305735633486,0.10163486003875732,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
14,0.21197103649193857,0.5603525794950532,1.0300599733733193,453.6035992186747,0.3030148148536682,0.31814818668534006,0.6678157741469997,1.4638895300089412,147.84768277122862,0.09580731391906738,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
15,0.21152660108090918,0.5574208786826075,1.0290413933426397,440.5918500923816,0.30439263582229614,0.30945548467848094,0.6717616573330902,1.4380246348150147,173.37050892057874,0.1274767518043518,300,0.0001,32,0.0001,SmoothL1Loss,tns,none,cuda,True,32,2,4,0.1
