fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.09958486258983612,0.1373784840106964,0.8874536156654358
1,train,total_negative_slack_ns,2.786928176879883,5.966031551361084,0.9906631112098694
1,test,worst_slack_ns,0.11957020312547684,0.14630688726902008,0.8848711252212524
1,test,total_negative_slack_ns,3.041297435760498,5.509366035461426,0.9951366186141968
2,train,worst_slack_ns,0.11649341881275177,0.15905973315238953,0.8535842299461365
2,train,total_negative_slack_ns,2.751422166824341,5.9620561599731445,0.991157591342926
2,test,worst_slack_ns,0.140986829996109,0.17549721896648407,0.8180506825447083
2,test,total_negative_slack_ns,7.009128093719482,14.059124946594238,0.964226484298706
3,train,worst_slack_ns,0.0836830884218216,0.12382685393095016,0.913021445274353
3,train,total_negative_slack_ns,2.7481777667999268,6.5084309577941895,0.9896217584609985
3,test,worst_slack_ns,0.13135650753974915,0.1868070513010025,0.7753369808197021
3,test,total_negative_slack_ns,5.742703437805176,12.727656364440918,0.9701577425003052
4,train,worst_slack_ns,0.08367316424846649,0.12382455170154572,0.9078419208526611
4,train,total_negative_slack_ns,3.1398653984069824,6.583141803741455,0.9918065667152405
4,test,worst_slack_ns,0.1285967230796814,0.19386573135852814,0.7972400188446045
4,test,total_negative_slack_ns,2.5860345363616943,5.3023834228515625,0.7297607660293579
5,train,worst_slack_ns,0.09320113062858582,0.13035359978675842,0.9041187763214111
5,train,total_negative_slack_ns,2.5757946968078613,4.90158224105835,0.9946160912513733
5,test,worst_slack_ns,0.08172184973955154,0.10172443836927414,0.9293721318244934
5,test,total_negative_slack_ns,5.506656169891357,11.880857467651367,0.962959885597229
