epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,-2.037694215774536,-8.365032196044922,-0.07493078708648682,-0.09310877323150635
2,-1.5633351802825928,-7.405566215515137,-0.07397699356079102,-0.09208261966705322
3,-1.1411523818969727,-6.515111446380615,-0.07302582263946533,-0.0910576581954956
4,-0.7716342210769653,-5.695422649383545,-0.07207357883453369,-0.09003400802612305
5,-0.4543612003326416,-4.947475910186768,-0.07112705707550049,-0.08901238441467285
6,-0.1880028247833252,-4.271430015563965,-0.0701826810836792,-0.0879906415939331
7,0.02942216396331787,-3.666843891143799,-0.06924009323120117,-0.08697199821472168
8,0.20079118013381958,-3.1324386596679688,-0.06829893589019775,-0.08595860004425049
9,0.3300549387931824,-2.6658194065093994,-0.06735849380493164,-0.0849449634552002
10,0.4222412109375,-2.2634105682373047,-0.06642985343933105,-0.0839308500289917
11,0.48316067457199097,-1.9206080436706543,-0.06549429893493652,-0.08292186260223389
12,0.5190773606300354,-1.6319482326507568,-0.06456029415130615,-0.08191585540771484
13,0.5364122986793518,-1.3913214206695557,-0.06362879276275635,-0.08090829849243164
14,0.5413916110992432,-1.1922578811645508,-0.06270086765289307,-0.07990384101867676
15,0.5396637916564941,-1.0283472537994385,-0.061772823333740234,-0.07890653610229492
16,0.5359352231025696,-0.8936507701873779,-0.06085407733917236,-0.07790148258209229
17,0.5337718725204468,-0.7830158472061157,-0.05993771553039551,-0.07690691947937012
18,0.5355682969093323,-0.6922112703323364,-0.05901980400085449,-0.07590734958648682
19,0.5426238775253296,-0.6179505586624146,-0.058109402656555176,-0.07491505146026611
20,0.5552833676338196,-0.5578453540802002,-0.05720055103302002,-0.07391929626464844
21,0.573077917098999,-0.5102982521057129,-0.05629134178161621,-0.0729292631149292
22,0.5949699878692627,-0.47431302070617676,-0.05538666248321533,-0.07194435596466064
23,0.6195846796035767,-0.44926750659942627,-0.05448508262634277,-0.07095515727996826
24,0.6454254984855652,-0.4347107410430908,-0.053591132164001465,-0.06997525691986084
