fold,target,epoch,train_loss
2,delta_total_negative_slack_ns,18,0.4698299611652936
2,delta_total_negative_slack_ns,19,0.4648928201950348
2,delta_total_negative_slack_ns,20,0.46075800571355735
2,delta_total_negative_slack_ns,21,0.4572265624284028
2,delta_total_negative_slack_ns,22,0.45421349903842706
2,delta_total_negative_slack_ns,23,0.4517053711163747
2,delta_total_negative_slack_ns,24,0.44959862257267263
2,delta_total_negative_slack_ns,25,0.44786288824167336
2,delta_total_negative_slack_ns,26,0.4464406235976978
2,delta_total_negative_slack_ns,27,0.44528606408709165
2,delta_total_negative_slack_ns,28,0.4443306588195824
2,delta_total_negative_slack_ns,29,0.44354218405646245
2,delta_total_negative_slack_ns,30,0.44296464028659166
3,delta_worst_slack_ns,1,0.7007784864358735
3,delta_worst_slack_ns,2,0.43669374870975114
3,delta_worst_slack_ns,3,0.2880849422592866
3,delta_worst_slack_ns,4,0.1949220895767212
3,delta_worst_slack_ns,5,0.13554619871384915
3,delta_worst_slack_ns,6,0.09779152413557844
3,delta_worst_slack_ns,7,0.0738205767252989
3,delta_worst_slack_ns,8,0.05864647823816154
3,delta_worst_slack_ns,9,0.04902309760974165
3,delta_worst_slack_ns,10,0.042917309731942174
3,delta_worst_slack_ns,11,0.039019680053692815
3,delta_worst_slack_ns,12,0.03651463286134235
3,delta_worst_slack_ns,13,0.03489947881092105
3,delta_worst_slack_ns,14,0.03384842656073515
3,delta_worst_slack_ns,15,0.03316063915341221
3,delta_worst_slack_ns,16,0.03270626606212722
3,delta_worst_slack_ns,17,0.03240021189663842
3,delta_worst_slack_ns,18,0.03219789279657498
3,delta_worst_slack_ns,19,0.032056110448133175
3,delta_worst_slack_ns,20,0.03194713803846934
3,delta_worst_slack_ns,21,0.03186873490350288
3,delta_worst_slack_ns,22,0.0318012842091552
3,delta_worst_slack_ns,23,0.03175270921218465
3,delta_worst_slack_ns,24,0.031704453086992455
3,delta_worst_slack_ns,25,0.031664343779547174
3,delta_worst_slack_ns,26,0.031623409396549416
3,delta_worst_slack_ns,27,0.031586757419924984
3,delta_worst_slack_ns,28,0.03155196787059655
3,delta_worst_slack_ns,29,0.03152001059848314
3,delta_worst_slack_ns,30,0.03148698822012422
3,delta_total_negative_slack_ns,1,0.7953949459114967
3,delta_total_negative_slack_ns,2,0.690134380644525
3,delta_total_negative_slack_ns,3,0.6448162058640642
3,delta_total_negative_slack_ns,4,0.6140959234962686
3,delta_total_negative_slack_ns,5,0.5887475986229745
3,delta_total_negative_slack_ns,6,0.5668573473629198
3,delta_total_negative_slack_ns,7,0.5479242170763294
3,delta_total_negative_slack_ns,8,0.5314459462611996
3,delta_total_negative_slack_ns,9,0.5174014683355365
3,delta_total_negative_slack_ns,10,0.5052238645260794
3,delta_total_negative_slack_ns,11,0.4948903167108346
3,delta_total_negative_slack_ns,12,0.48625808727671527
3,delta_total_negative_slack_ns,13,0.4789924475184658
3,delta_total_negative_slack_ns,14,0.4728772763968908
3,delta_total_negative_slack_ns,15,0.46788393300876285
3,delta_total_negative_slack_ns,16,0.463705345204002
3,delta_total_negative_slack_ns,17,0.46031760472303246
3,delta_total_negative_slack_ns,18,0.45761841274144355
3,delta_total_negative_slack_ns,19,0.4554513692855835
3,delta_total_negative_slack_ns,20,0.4537564624122709
3,delta_total_negative_slack_ns,21,0.4523909909334796
3,delta_total_negative_slack_ns,22,0.4513870186624471
3,delta_total_negative_slack_ns,23,0.45053876056308634
3,delta_total_negative_slack_ns,24,0.4499173885897586
3,delta_total_negative_slack_ns,25,0.4494526687769862
3,delta_total_negative_slack_ns,26,0.4490809146075221
3,delta_total_negative_slack_ns,27,0.4487685287556453
3,delta_total_negative_slack_ns,28,0.4485752821317193
3,delta_total_negative_slack_ns,29,0.4483691035655507
3,delta_total_negative_slack_ns,30,0.448236760688804
4,delta_worst_slack_ns,1,1.455811265616389
4,delta_worst_slack_ns,2,1.0588994998680918
4,delta_worst_slack_ns,3,0.8039915627903409
4,delta_worst_slack_ns,4,0.6225614369961253
4,delta_worst_slack_ns,5,0.4863041261134789
4,delta_worst_slack_ns,6,0.3810936289224011
4,delta_worst_slack_ns,7,0.299070738212407
4,delta_worst_slack_ns,8,0.23499202440705216
4,delta_worst_slack_ns,9,0.18513627088906473
4,delta_worst_slack_ns,10,0.14657736286433817
4,delta_worst_slack_ns,11,0.11699736414597048
4,delta_worst_slack_ns,12,0.09450952961430913
4,delta_worst_slack_ns,13,0.07756037500343825
4,delta_worst_slack_ns,14,0.06488216740258954
4,delta_worst_slack_ns,15,0.05545552743718638
4,delta_worst_slack_ns,16,0.048486300553494725
4,delta_worst_slack_ns,17,0.04336518537231356
4,delta_worst_slack_ns,18,0.03961284347532088
4,delta_worst_slack_ns,19,0.03687129370127505
4,delta_worst_slack_ns,20,0.034872192083395016
4,delta_worst_slack_ns,21,0.03342842639625421
4,delta_worst_slack_ns,22,0.03238508586733662
4,delta_worst_slack_ns,23,0.03163383652766546
4,delta_worst_slack_ns,24,0.031096672911567296
4,delta_worst_slack_ns,25,0.03071553480119733
4,delta_worst_slack_ns,26,0.030444892667974646
4,delta_worst_slack_ns,27,0.030255068420318134
4,delta_worst_slack_ns,28,0.0301264994151411
4,delta_worst_slack_ns,29,0.030036418508106504
4,delta_worst_slack_ns,30,0.029971095553615636
4,delta_total_negative_slack_ns,1,1.1375476191615501
