fold,target,epoch,train_loss
1,delta_worst_slack_ns,1,0.5485454953021115
1,delta_worst_slack_ns,2,0.06782513681251008
1,delta_worst_slack_ns,3,0.04325831600943127
1,delta_worst_slack_ns,4,0.035990262790037704
1,delta_worst_slack_ns,5,0.031392572128826436
1,delta_worst_slack_ns,6,0.02822817172351721
1,delta_worst_slack_ns,7,0.02614683016866177
1,delta_worst_slack_ns,8,0.024319641940944544
1,delta_worst_slack_ns,9,0.022915722449889053
1,delta_worst_slack_ns,10,0.02157825062627549
1,delta_worst_slack_ns,11,0.020501343404745555
1,delta_worst_slack_ns,12,0.019459756292604113
1,delta_worst_slack_ns,13,0.018616567116913136
1,delta_worst_slack_ns,14,0.01773232830738699
1,delta_worst_slack_ns,15,0.017030790806174638
1,delta_worst_slack_ns,16,0.016390297382891
1,delta_worst_slack_ns,17,0.01584337792686514
1,delta_worst_slack_ns,18,0.015418316844526355
1,delta_worst_slack_ns,19,0.014872028260259657
1,delta_worst_slack_ns,20,0.01458668659857891
1,delta_worst_slack_ns,21,0.014203883148170449
1,delta_worst_slack_ns,22,0.013878647114958492
1,delta_worst_slack_ns,23,0.013489647351719954
1,delta_worst_slack_ns,24,0.013251138160245734
1,delta_worst_slack_ns,25,0.013062337365885218
1,delta_worst_slack_ns,26,0.012727191411629991
1,delta_worst_slack_ns,27,0.012656399790007431
1,delta_worst_slack_ns,28,0.012416397666071987
1,delta_worst_slack_ns,29,0.012242387493585681
1,delta_worst_slack_ns,30,0.012094136380643637
1,delta_total_negative_slack_ns,1,0.8077976521071013
1,delta_total_negative_slack_ns,2,0.37471012453417163
1,delta_total_negative_slack_ns,3,0.23797356285848417
1,delta_total_negative_slack_ns,4,0.15831960952496743
1,delta_total_negative_slack_ns,5,0.08638829733426864
1,delta_total_negative_slack_ns,6,0.05176743632322317
1,delta_total_negative_slack_ns,7,0.03870687507339068
1,delta_total_negative_slack_ns,8,0.031413321346939506
1,delta_total_negative_slack_ns,9,0.027014122996199597
1,delta_total_negative_slack_ns,10,0.02405799279834057
1,delta_total_negative_slack_ns,11,0.02178518661485241
1,delta_total_negative_slack_ns,12,0.02033171231100509
1,delta_total_negative_slack_ns,13,0.018163799434094817
1,delta_total_negative_slack_ns,14,0.01764096900843106
1,delta_total_negative_slack_ns,15,0.016869907066024637
1,delta_total_negative_slack_ns,16,0.01608552400011558
1,delta_total_negative_slack_ns,17,0.015727452620550676
1,delta_total_negative_slack_ns,18,0.01524159722813257
1,delta_total_negative_slack_ns,19,0.014743441341070083
1,delta_total_negative_slack_ns,20,0.013975764826141499
1,delta_total_negative_slack_ns,21,0.013652819815698687
1,delta_total_negative_slack_ns,22,0.013233906796409024
1,delta_total_negative_slack_ns,23,0.012858906039246568
1,delta_total_negative_slack_ns,24,0.012922918614190261
1,delta_total_negative_slack_ns,25,0.012789624211778332
1,delta_total_negative_slack_ns,26,0.012542365846019966
1,delta_total_negative_slack_ns,27,0.012577610280554931
1,delta_total_negative_slack_ns,28,0.012184614444280172
