design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,288,-110.67967224121094,1.496152400970459,1.815187931060791,-0.4652949869632721,0.0,-0.08177533745765686,0.09975671768188477,0.18153201043605804
s510,1,total_negative_slack_ns,288,-12.136277198791504,3.280040979385376,4.620779037475586,-3.521289110183716,0.0,-0.8304376602172852,-4.107314109802246,-3.276876211166382
s444,2,total_negative_slack_ns,288,-10.652315139770508,4.460761547088623,5.679862022399902,-4.594910144805908,0.0,-0.8916535973548889,-5.349806785583496,-4.458153247833252
i2c,2,total_negative_slack_ns,288,-4.255189895629883,25.409414291381836,26.411466598510742,-33.42695617675781,0.0,-7.131219863891602,-32.54063415527344,-25.409414291381836
ss_pcm,3,total_negative_slack_ns,288,-2.1150858402252197,9.56000804901123,10.321111679077148,-16.613008499145508,0.0,-3.321835517883301,-12.881844520568848,-9.56000804901123
usb_phy,1,total_negative_slack_ns,288,-1.2504794597625732,8.30222225189209,11.01314640045166,-20.32241439819336,0.0,-4.0896806716918945,-8.10277271270752,-4.013092041015625
s838,5,total_negative_slack_ns,288,-1.2409172058105469,4.126349925994873,5.740573406219482,-9.767878532409668,0.0,-2.6199939250946045,-6.65787410736084,-4.037879467010498
systemcdes,2,total_negative_slack_ns,288,-0.9133056402206421,37.475341796875,41.906185150146484,-83.60449981689453,0.0,-23.923463821411133,-60.13974380493164,-36.216285705566406
s298,3,total_negative_slack_ns,288,-0.7938108444213867,1.2661312818527222,1.5196112394332886,-3.157489061355591,0.0,-0.5928377509117126,-0.2795812785625458,0.31325632333755493
s386,5,total_negative_slack_ns,288,-0.4686572551727295,1.0838618278503418,1.4138269424438477,-3.1184980869293213,0.0,-0.746756911277771,-1.6819016933441162,-0.93514484167099
s832a,1,total_negative_slack_ns,288,-0.37153947353363037,2.221005439758301,2.9795279502868652,-6.867057800292969,0.0,-1.7138322591781616,-3.930281639099121,-2.216449737548828
s1423a,3,total_negative_slack_ns,288,-0.05047285556793213,10.962518692016602,15.351419448852539,-40.895965576171875,0.0,-14.305703163146973,-4.21015739440918,10.09554672241211
s1423,4,total_negative_slack_ns,288,0.042060017585754395,10.941414833068848,14.710715293884277,-40.30670166015625,0.0,-14.81924819946289,-4.961282253265381,9.857964515686035
s820a,3,total_negative_slack_ns,288,0.1684996485710144,1.9090800285339355,2.2761621475219727,-6.843706130981445,0.0,-1.6709110736846924,-3.4306018352508545,-1.7596904039382935
s420,3,total_negative_slack_ns,288,0.32152414321899414,0.9482786655426025,1.3776743412017822,-4.480721950531006,0.0,-1.081291913986206,-1.4562791585922241,-0.37498724460601807
s832,2,total_negative_slack_ns,288,0.3443484902381897,1.5561577081680298,2.0600597858428955,-6.867057800292969,0.0,-1.7138322591781616,-3.246234893798828,-1.5324028730392456
s820,4,total_negative_slack_ns,288,0.4650821089744568,1.5389620065689087,1.8256417512893677,-6.843706130981445,0.0,-1.6709110736846924,-3.1362078189849854,-1.4652968645095825
s344,2,total_negative_slack_ns,288,0.47079402208328247,0.9549710750579834,1.174049973487854,-4.482790946960449,0.0,-0.950855016708374,-1.72349214553833,-0.772637128829956
s1238a,2,total_negative_slack_ns,288,0.5007287859916687,1.6753648519515991,2.22965931892395,-8.9385986328125,0.0,-2.6519179344177246,-1.3250048160552979,1.3269133567810059
s349,1,total_negative_slack_ns,288,0.566888689994812,0.9209732413291931,1.2039201259613037,-4.973042011260986,0.0,-1.0988430976867676,-1.9393242597579956,-0.8404812216758728
s713,5,total_negative_slack_ns,288,0.578516960144043,1.9347059726715088,2.7103261947631836,-11.170372009277344,0.0,-2.9202499389648438,-4.7607598304748535,-1.8405096530914307
s400,4,total_negative_slack_ns,288,0.6171842813491821,0.8077256679534912,1.0128098726272583,-4.488002777099609,0.0,-0.8724053502082825,-1.2371491193771362,-0.36474379897117615
s526a,4,total_negative_slack_ns,288,0.7084978818893433,0.7208495140075684,0.9037559032440186,-4.59926700592041,0.0,-0.8958985805511475,-1.0629409551620483,-0.16704228520393372
s35932,5,total_negative_slack_ns,288,0.7191376686096191,52.42816925048828,74.29564666748047,-438.6055908203125,0.0,-88.74264526367188,-137.87246704101562,-49.12981414794922
s38417,3,total_negative_slack_ns,288,0.7270795702934265,59.27254867553711,95.01622009277344,-513.5249633789062,0.0,-134.61981201171875,-78.9529037475586,55.66691207885742
s953a,1,total_negative_slack_ns,288,0.7433489561080933,1.3837311267852783,1.8812510967254639,-10.15001106262207,0.0,-2.2330358028411865,-3.606294870376587,-1.3732588291168213
s526,5,total_negative_slack_ns,288,0.7456985116004944,0.6852827072143555,0.8392413854598999,-4.650142192840576,0.0,-0.8880174160003662,-1.2456849813461304,-0.35766756534576416
s1238,3,total_negative_slack_ns,288,0.7783275842666626,1.1959855556488037,1.5133916139602661,-9.127351760864258,0.0,-2.787226438522339,-1.7774271965026855,1.0097992420196533
s641,1,total_negative_slack_ns,288,0.7900151610374451,1.5262658596038818,2.0253305435180664,-11.92619514465332,0.0,-3.298856496810913,-4.812442302703857,-1.5135856866836548
s382,4,total_negative_slack_ns,288,0.7905125617980957,0.6358820199966431,0.8003587126731873,-4.823084831237793,0.0,-0.9624850749969482,-1.148514747619629,-0.18602970242500305
s5378,3,total_negative_slack_ns,288,0.807727038860321,6.253543376922607,7.045588493347168,-42.78767776489258,0.0,-11.415985107421875,-11.618027687072754,-0.20204204320907593
simple_spi,4,total_negative_slack_ns,288,0.8259593844413757,3.192608118057251,5.043310642242432,-33.24667739868164,0.0,-7.457696914672852,-4.390773773193359,3.066922664642334
s953,2,total_negative_slack_ns,288,0.8630691766738892,1.087450385093689,1.3741238117218018,-10.15001106262207,0.0,-2.2330358028411865,-3.084977149963379,-0.8519415259361267
s9234a,3,total_negative_slack_ns,288,0.8792839050292969,5.361631870269775,5.959283828735352,-45.17364501953125,0.0,-12.543959617614746,-15.123258590698242,-2.579298496246338
s1196b,4,total_negative_slack_ns,288,0.895779013633728,0.722045361995697,0.8931373953819275,-7.770129203796387,0.0,-2.1623144149780273,-1.5080889463424683,0.6542251110076904
s9234,4,total_negative_slack_ns,288,0.9066440463066101,4.79769229888916,5.2135186195373535,-44.81858444213867,0.0,-12.493487358093262,-15.581588745117188,-3.088101863861084
s1488,2,total_negative_slack_ns,288,0.9103891849517822,0.8657571077346802,1.0379050970077515,-9.541492462158203,0.0,-2.5044665336608887,-3.0484020709991455,-0.5439355373382568
s5378a,2,total_negative_slack_ns,288,0.9109276533126831,3.181363344192505,4.762247085571289,-43.22509002685547,0.0,-11.281671524047852,-9.233596801757812,2.04807448387146
s1196a,5,total_negative_slack_ns,288,0.9371442198753357,0.5379239320755005,0.6936067938804626,-7.770129203796387,0.0,-2.1623144149780273,-2.264979839324951,-0.10266551375389099
s1196,1,total_negative_slack_ns,288,0.9462495446205139,0.5018418431282043,0.6721204519271851,-8.146805763244629,0.0,-2.3030331134796143,-1.9722872972488403,0.3307461142539978
s13207a,5,total_negative_slack_ns,288,0.966377317905426,7.593433856964111,9.308351516723633,-141.1276397705078,0.0,-34.330806732177734,-41.55915069580078,-7.228340148925781
s15850,1,total_negative_slack_ns,288,0.9773997068405151,6.5905327796936035,9.477842330932617,-176.63528442382812,0.0,-55.19429016113281,-50.29249954223633,4.901780128479004
s15850a,5,total_negative_slack_ns,288,0.9795151352882385,6.816575050354004,8.94383430480957,-183.90872192382812,0.0,-55.6925163269043,-50.70573425292969,4.986783981323242
sasc,5,total_negative_slack_ns,288,0.9856115579605103,0.9231826066970825,1.2796968221664429,-29.25296974182129,0.0,-6.715629577636719,-6.532935619354248,0.18269379436969757
s13207,1,total_negative_slack_ns,288,0.9885315299034119,3.948800802230835,5.92708683013916,-152.84768676757812,0.0,-39.19118118286133,-37.3863410949707,1.8048384189605713
s38584a,1,total_negative_slack_ns,288,0.9944758415222168,9.336953163146973,14.454463005065918,-531.3651123046875,0.0,-137.66419982910156,-136.83108520507812,0.8331103920936584
s38584,2,total_negative_slack_ns,288,0.9955030679702759,8.283828735351562,13.041474342346191,-531.3651123046875,0.0,-137.66419982910156,-138.46119689941406,-0.7969887256622314
s1423,4,worst_slack_ns,288,-1.381310224533081,0.49534040689468384,0.4967248737812042,-0.904833972454071,0.05347999930381775,-0.4536753296852112,0.041665103286504745,0.49534040689468384
s1423a,3,worst_slack_ns,288,-0.7581837177276611,0.4364386200904846,0.43910765647888184,-0.9081609845161438,0.08398900181055069,-0.4250045120716095,0.011434078216552734,0.4364386200904846
i2c,2,worst_slack_ns,288,-0.49727892875671387,0.4597875773906708,0.5084690451622009,-0.42114099860191345,0.9052670001983643,0.14738112688064575,0.6069831848144531,0.459602028131485
s1238,3,worst_slack_ns,288,0.2768017649650574,0.20960058271884918,0.22316119074821472,-0.48858699202537537,0.3754050135612488,-0.1210445687174797,0.08855599910020828,0.20960058271884918
s1238a,2,worst_slack_ns,288,0.4324660301208496,0.1861829161643982,0.20030374825000763,-0.4787989854812622,0.40557900071144104,-0.10643424093723297,0.07974867522716522,0.1861829161643982
s1196a,5,worst_slack_ns,288,0.5494385957717896,0.14406105875968933,0.17045080661773682,-0.40435999631881714,0.4369480013847351,-0.059910330921411514,0.08415072411298752,0.14406105875968933
s1196,1,worst_slack_ns,288,0.5520544052124023,0.1498999446630478,0.17369908094406128,-0.4025309979915619,0.4447309970855713,-0.06138269603252411,0.08849543333053589,0.14987815916538239
s1196b,4,worst_slack_ns,288,0.6951620578765869,0.11402055621147156,0.14020276069641113,-0.40435999631881714,0.4369480013847351,-0.059910330921411514,0.054110221564769745,0.11402055621147156
s953,2,worst_slack_ns,288,0.7247318029403687,0.1932544708251953,0.21790923178195953,-0.29395800828933716,0.9368590116500854,0.23382419347763062,0.04056968912482262,-0.1932544708251953
s444,2,worst_slack_ns,288,0.7533203363418579,0.17408344149589539,0.2006818801164627,-0.22208400070667267,0.981033980846405,0.301553338766098,0.1275579333305359,-0.17399536073207855
s953a,1,worst_slack_ns,288,0.7599635124206543,0.18691833317279816,0.20348680019378662,-0.29395800828933716,0.9368590116500854,0.23382419347763062,0.04690586030483246,-0.18691833317279816
