epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
1,0.47809917870022,0.35650899243496714,0.4495388548464188,465.4924130818201,-0.18632686138153076,0.41534977560375064,0.32747238046593136,0.40335775352995606,340.7624473874531,0.057656824588775635,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
2,0.3747444761887429,0.3040101599716951,0.384520256661387,271.1274108583965,0.1320226788520813,0.37198562835715526,0.3049657123961619,0.37716270510160227,218.4973386734251,0.1760786771774292,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
3,0.2892474211634152,0.2569720686546394,0.33187766715437506,253.53968023875402,0.35341453552246094,0.24563972520113495,0.23848406547710063,0.2964815279231093,358.1281031048487,0.49087607860565186,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
4,0.16319734215854653,0.18408319986765348,0.2423975049901805,270.0668547191317,0.6550737619400024,0.11867277388736265,0.1687993197775786,0.20109400606984648,914.2907103432549,0.765778660774231,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
5,0.12392576013706506,0.160098218521665,0.20946224639609504,245.8181614951482,0.7424381971359253,0.08844318408528269,0.14631061091841685,0.17358523518522798,881.3600903919765,0.8254765272140503,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
6,0.10948845791438269,0.1485140183201385,0.19664899896292554,268.55718779185463,0.7729856371879578,0.07927621024409456,0.1381673872589119,0.1643431459486047,815.044197786422,0.8435658812522888,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
7,0.0976882634891404,0.13937891144601125,0.18467471067451244,279.1114468498835,0.7997905015945435,0.07165826903656125,0.132636754507465,0.1562475439324578,731.8146548800999,0.8585982918739319,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
8,0.08671513559030634,0.13153136761060782,0.17327279051983235,267.0721753286937,0.8237493634223938,0.07244818072233881,0.13584763114710177,0.1571063634631145,829.0255330555023,0.8570395708084106,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
9,0.08157915935393363,0.12609280249665653,0.16815419489114217,285.18466092669775,0.8340086936950684,0.0724801712979873,0.13555640322230164,0.15714104666139042,826.3852745237805,0.8569764494895935,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
10,0.07463348075555312,0.1203441566802443,0.16074226819752693,276.0201563002571,0.848319411277771,0.06444753856871217,0.13005440013985786,0.14817782375864894,799.9308187999422,0.8728270530700684,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
11,0.06785908843287164,0.11421568682860761,0.1526350596605795,263.7683345098344,0.8632339239120483,0.06804215429269428,0.13258695439805115,0.15225412424417353,833.553013956736,0.8657339215278625,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
12,0.06431089290639475,0.10966679870727516,0.1489395794891266,280.26124560643757,0.8697762489318848,0.06188886361529252,0.12735147304123356,0.14520657707170273,687.5101569115169,0.8778760433197021,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
13,0.0608594005424825,0.10664955890249639,0.14479185144424428,258.3704222875928,0.8769283294677734,0.062279501061383934,0.12840028145601826,0.1456641225237012,665.5707883380708,0.8771052360534668,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
14,0.055593421804674324,0.10136316690061774,0.13822736535432675,240.18708210899717,0.8878348469734192,0.05984930802757541,0.12469230361637615,0.14279388479318278,608.3224799027519,0.8819006681442261,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
15,0.05270130348406614,0.09869909234758881,0.13449190322162055,257.61373395768425,0.8938152194023132,0.06176024906259651,0.1271460840242013,0.14505561946045273,648.4573241642544,0.8781298398971558,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
16,0.04922598312860207,0.09608750568614119,0.1297961922620091,224.92919580520146,0.9011005759239197,0.06126568041416624,0.1261903578119855,0.14447365787651723,556.8016870967925,0.8791057467460632,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
17,0.045205525115191464,0.09182899705474339,0.124249350967149,238.04075564278497,0.909372866153717,0.060796558723456066,0.12363439996445937,0.14391946674711373,526.7692800400749,0.8800314664840698,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
18,0.0444001830700371,0.09020122112558475,0.123267787975453,219.35738150278726,0.9107991456985474,0.059551219375977765,0.12266430032572576,0.1424378356173802,498.571205631135,0.8824888467788696,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
19,0.041585402441255394,0.0878117046215468,0.11918215485495703,205.47153632602993,0.9166141748428345,0.059450531610295114,0.122777035903363,0.14231737109800738,448.1080898708767,0.8826875686645508,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
20,0.03908222326861015,0.0854212764266228,0.11556775262312781,221.3726609018114,0.9215950965881348,0.06257382941077508,0.12474401329185754,0.1460079166825743,488.9726226556869,0.8765244483947754,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
21,0.03741464525135973,0.08351105809329994,0.1130374603873033,196.33715956551688,0.9249907732009888,0.06064557255105308,0.12188935132017212,0.14374064374010873,491.165134460207,0.880329430103302,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
22,0.03465931059511763,0.08058214749372195,0.10874353729861322,179.7080240476699,0.930581271648407,0.059661820580783696,0.12081712741582167,0.14257004432432646,449.1183166125464,0.8822706341743469,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
23,0.03535115749885639,0.08107558940906846,0.10998145723808986,171.5066721477206,0.9289917349815369,0.059955846405558524,0.11910691910556384,0.14292092167069864,449.6526189531599,0.8816904425621033,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
24,0.032018358833969585,0.07790344162651944,0.10451204529638798,181.68666800998506,0.9358786344528198,0.06043314445202076,0.12242453314718746,0.14348867719361147,464.461159062764,0.8807486295700073,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
