epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.4991262,-1.5757269,-3.0579422,4675.2,-0.07729857,-0.10973616
2,0.44348446,-1.2938632,-2.9802938,4671.3687,-0.07641158,-0.10897174
3,0.39494592,-1.0504122,-2.8517585,4667.5444,-0.07552652,-0.10821636
4,0.3530296,-0.842303,-2.701839,4663.7285,-0.0746433,-0.10746975
5,0.31720093,-0.6659839,-2.542549,4659.921,-0.07376196,-0.10673122
6,0.286843,-0.5173113,-2.3768437,4656.12,-0.07288253,-0.10600035
7,0.26124072,-0.39163882,-2.2042148,4652.329,-0.072005056,-0.105276704
8,0.2395952,-0.28446528,-2.0247893,4648.5454,-0.07112956,-0.10455985
9,0.22113356,-0.19213077,-1.8414148,4644.7705,-0.070255995,-0.10384953
10,0.20522788,-0.11197089,-1.6597773,4641.004,-0.06938441,-0.103145696
11,0.19142106,-0.042031705,-1.4873374,4637.2456,-0.068514824,-0.102448486
12,0.17937759,0.019284666,-1.3317332,4633.4956,-0.06764712,-0.10175812
13,0.1688226,0.07343248,-1.1989774,4629.755,-0.06678162,-0.10107486
14,0.15950544,0.12175757,-1.0921665,4626.0225,-0.065918066,-0.1003989
15,0.15119368,0.16543934,-1.0114614,4622.298,-0.06505649,-0.09973037
16,0.14368337,0.20544744,-0.95505416,4618.583,-0.064196944,-0.09906928
17,0.13680655,0.2425499,-0.9201719,4614.876,-0.063339494,-0.09841559
18,0.13042998,0.27734432,-0.90361834,4611.178,-0.062484004,-0.09776907
19,0.12444998,0.31028503,-0.90193,4607.4883,-0.061630655,-0.09712956
20,0.11878773,0.3416986,-0.9113761,4603.8076,-0.060779165,-0.0964968
21,0.11338675,0.37179333,-0.92795676,4600.136,-0.059929896,-0.09587052
22,0.10821116,0.40067625,-0.94750464,4596.4736,-0.059082676,-0.09525049
23,0.10324271,0.4283784,-0.9659382,4592.8193,-0.05823741,-0.09463668
24,0.09847619,0.45488563,-0.9796697,4589.1743,-0.05739417,-0.09402895
