fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11004587262868881,0.1586754322052002,0.8498541116714478
1,train,total_negative_slack_ns,18.283842086791992,58.22575759887695,0.11067116260528564
1,test,worst_slack_ns,0.09610401839017868,0.11656001955270767,0.9269275069236755
1,test,total_negative_slack_ns,24.96346664428711,75.29669952392578,0.09157752990722656
2,train,worst_slack_ns,0.10392919182777405,0.15317349135875702,0.864220380783081
2,train,total_negative_slack_ns,20.058542251586914,59.95100402832031,0.10593235492706299
2,test,worst_slack_ns,0.29438450932502747,0.4746950566768646,-0.33118772506713867
2,test,total_negative_slack_ns,25.948177337646484,73.2455825805664,0.02902597188949585
3,train,worst_slack_ns,0.09431713819503784,0.13706624507904053,0.8934279084205627
3,train,total_negative_slack_ns,19.247272491455078,60.50153732299805,0.10318529605865479
3,test,worst_slack_ns,0.15311063826084137,0.21694432199001312,0.6970007419586182
3,test,total_negative_slack_ns,20.97918701171875,70.85440826416016,0.07515561580657959
4,train,worst_slack_ns,0.09117376804351807,0.13027001917362213,0.8979979753494263
4,train,total_negative_slack_ns,21.496196746826172,75.66452026367188,-0.08238708972930908
4,test,worst_slack_ns,0.14237292110919952,0.210342139005661,0.7613108158111572
4,test,total_negative_slack_ns,4.7541608810424805,11.215991973876953,-0.20915377140045166
5,train,worst_slack_ns,0.1306886076927185,0.17547546327114105,0.8262518048286438
5,train,total_negative_slack_ns,18.73807716369629,63.12975311279297,0.10691511631011963
5,test,worst_slack_ns,0.07401619106531143,0.10062188655138016,0.9308948516845703
5,test,total_negative_slack_ns,23.149126052856445,56.87649917602539,0.15112721920013428
