epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.28724128,-0.46940795,-2.5486603,4682.4697,-0.07931657,-0.117460564
2,0.25163788,-0.29540807,-2.6064513,4678.6206,-0.07842529,-0.11667409
3,0.22182684,-0.15074246,-2.7065244,4674.7803,-0.07753591,-0.11589537
4,0.19705315,-0.028721523,-2.8321552,4670.948,-0.0766484,-0.11512437
5,0.17617212,0.0767328,-2.9672446,4667.124,-0.07576279,-0.114361145
6,0.15814419,0.16957965,-3.0971305,4663.3076,-0.07487917,-0.11360566
7,0.14228518,0.252007,-3.2097397,4659.5,-0.073997475,-0.11285794
8,0.12821093,0.32513556,-3.296639,4655.701,-0.07311778,-0.11211798
9,0.11572178,0.3895978,-3.3535404,4651.91,-0.072240114,-0.11138582
10,0.10470475,0.44596973,-3.380278,4648.128,-0.07136448,-0.11066139
11,0.09505934,0.49500108,-3.3794847,4644.355,-0.07049088,-0.1099447
12,0.086657956,0.5375703,-3.35506,4640.5903,-0.06961932,-0.10923569
13,0.079353474,0.57453203,-3.3112996,4636.8345,-0.06874986,-0.10853429
14,0.07300385,0.60661334,-3.252479,4633.087,-0.06788246,-0.10784044
15,0.06748815,0.6344017,-3.1827264,4629.349,-0.06701715,-0.107154034
16,0.06270767,0.65837556,-3.1059997,4625.6206,-0.06615396,-0.10647516
17,0.058581136,0.67895293,-3.026031,4621.8994,-0.06529288,-0.105803564
18,0.05503731,0.6965676,-2.9461818,4618.189,-0.06443386,-0.10513914
19,0.05200248,0.7117261,-2.8693001,4614.487,-0.06357701,-0.10448184
20,0.049390744,0.72497904,-2.7976897,4610.794,-0.062722206,-0.10383165
21,0.047108762,0.73680675,-2.7331748,4607.1094,-0.06186948,-0.1031883
22,0.045075074,0.747513,-2.6771495,4603.4346,-0.061018944,-0.10255174
23,0.04323819,0.7572223,-2.6305091,4599.7686,-0.06017039,-0.10192187
24,0.041576784,0.76597744,-2.5935204,4596.1113,-0.05932405,-0.10129859
25,0.04008292,0.773852,-2.5658107,4592.4634,-0.058479786,-0.10068166
