fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11432997137308121,0.1575677990913391,0.8519429564476013
1,train,total_negative_slack_ns,17.88100242614746,57.86577224731445,0.12163376808166504
1,test,worst_slack_ns,0.10298056155443192,0.12339551001787186,0.9181057214736938
1,test,total_negative_slack_ns,25.320556640625,73.61761474609375,0.13164067268371582
2,train,worst_slack_ns,0.10816580057144165,0.15083257853984833,0.8683388233184814
2,train,total_negative_slack_ns,19.967365264892578,59.42816162109375,0.12145894765853882
2,test,worst_slack_ns,0.18195465207099915,0.27814987301826477,0.5429458618164062
2,test,total_negative_slack_ns,22.39989471435547,69.17086029052734,0.13405334949493408
3,train,worst_slack_ns,0.10136348009109497,0.13784079253673553,0.8922200202941895
3,train,total_negative_slack_ns,19.799299240112305,59.49409866333008,0.13280320167541504
3,test,worst_slack_ns,0.19950886070728302,0.256501704454422,0.5764296054840088
3,test,total_negative_slack_ns,20.96917152404785,71.13788604736328,0.06774044036865234
4,train,worst_slack_ns,0.09789260476827621,0.13458232581615448,0.8911330699920654
4,train,total_negative_slack_ns,23.420513153076172,69.18446350097656,0.09506970643997192
4,test,worst_slack_ns,0.1439422219991684,0.20555803179740906,0.7720450162887573
4,test,total_negative_slack_ns,8.028074264526367,12.221677780151367,-0.43571364879608154
5,train,worst_slack_ns,0.11690949648618698,0.1538519412279129,0.8664347529411316
5,train,total_negative_slack_ns,18.737024307250977,62.43473815917969,0.1264714002609253
5,test,worst_slack_ns,0.12812860310077667,0.17330245673656464,0.7950089573860168
5,test,total_negative_slack_ns,22.772846221923828,57.495201110839844,0.1325587034225464
