epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.5618149,-1.8789546,-2.6705444,4670.8477,-0.076617315,-0.116949275
2,0.49325043,-1.5316484,-2.701239,4667.378,-0.07581408,-0.11677869
3,0.4338234,-1.2315596,-2.8250985,4663.9185,-0.0750133,-0.11664186
4,0.382477,-0.9706291,-2.9045882,4660.4697,-0.07421498,-0.116537236
5,0.33781967,-0.74129206,-2.848381,4657.031,-0.073419236,-0.1164639
6,0.29855388,-0.53911173,-2.665365,4653.603,-0.07262604,-0.11642091
7,0.2639219,-0.3620116,-2.4014072,4650.1865,-0.07183528,-0.11640759
8,0.23357105,-0.20873694,-2.0982175,4646.78,-0.07104726,-0.11642368
9,0.20728977,-0.07803426,-1.7868192,4643.3843,-0.07026172,-0.116469145
10,0.18486655,0.031747542,-1.4895147,4640.001,-0.06947889,-0.11654379
11,0.16602151,0.122796156,-1.2221763,4636.6265,-0.06869857,-0.116647385
12,0.15038276,0.19769715,-0.9956907,4633.265,-0.06792092,-0.116779305
13,0.13751025,0.25911137,-0.8166458,4629.9136,-0.06714587,-0.11693881
14,0.1269513,0.30950823,-0.687502,4626.573,-0.06637339,-0.117124796
15,0.11828592,0.35110244,-0.6064824,4623.245,-0.06560352,-0.11733632
16,0.111137174,0.38591418,-0.5676293,4619.927,-0.06483626,-0.11757193
17,0.10516027,0.41580325,-0.56150997,4616.62,-0.06407158,-0.11783071
18,0.1000368,0.4424184,-0.57673794,4613.324,-0.06330943,-0.118111394
19,0.095483616,0.46710062,-0.6019276,4610.039,-0.062549874,-0.118413016
20,0.09126972,0.49080667,-0.6274234,4606.7646,-0.06179285,-0.11873472
21,0.08722952,0.5140866,-0.6462706,4603.5015,-0.061038446,-0.119075514
22,0.08326666,0.53712165,-0.65432805,4600.2495,-0.060286473,-0.11943428
23,0.079347834,0.55981135,-0.64978015,4597.008,-0.059537075,-0.11981015
24,0.07548795,0.5818938,-0.6323768,4593.777,-0.058790185,-0.120201565
25,0.07172985,0.60307664,-0.6026906,4590.5566,-0.058045767,-0.12060745
26,0.06812201,0.6231421,-0.5615387,4587.3477,-0.05730381,-0.12102642
27,0.06470061,0.6419953,-0.509694,4584.1484,-0.05656421,-0.12145698
28,0.061481226,0.6596485,-0.44785434,4580.96,-0.05582712,-0.12189808
29,0.058461577,0.67616737,-0.37680027,4577.7817,-0.055092406,-0.12234843
30,0.055630617,0.691621,-0.29759368,4574.614,-0.054360054,-0.12280686
31,0.05297721,0.7060544,-0.21174522,4571.4556,-0.05363009,-0.12327249
32,0.05049466,0.7194902,-0.12127129,4568.3076,-0.052902363,-0.12374403
33,0.04818034,0.7319458,-0.028640676,4565.1694,-0.052177,-0.124220416
34,0.046032656,0.7434501,0.06339673,4562.0415,-0.051453806,-0.12470038
35,0.044048022,0.75405014,0.15205309,4558.923,-0.05073292,-0.1251827
36,0.042219575,0.7638074,0.23478131,4555.8135,-0.050014235,-0.12566626
37,0.04053775,0.7727895,0.30952168,4552.714,-0.04929769,-0.12614973
38,0.038991496,0.78106415,0.3748483,4549.624,-0.04858339,-0.1266319
39,0.03756935,0.7886964,0.42998824,4546.543,-0.047871135,-0.12711187
40,0.03626011,0.7957443,0.47474486,4543.471,-0.04716103,-0.12758867
41,0.035053477,0.8022566,0.50939226,4540.4077,-0.04645293,-0.12806141
42,0.03394068,0.80826986,0.5345903,4537.3545,-0.045746945,-0.12852903
43,0.0329149,0.81380713,0.55132544,4534.309,-0.04504297,-0.12899086
44,0.031971674,0.81887645,0.5608632,4531.2725,-0.044340968,-0.12944596
45,0.031109035,0.82347554,0.5647012,4528.2446,-0.04364095,-0.12989345
46,0.030326873,0.8276041,0.56450754,4525.2256,-0.042942833,-0.13033244
