epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.40230972,-1.0907646,-5.0800123,4683.776,-0.079522945,-0.11493166
2,0.36056203,-0.8814554,-5.0775747,4679.925,-0.07863109,-0.11407773
3,0.32428485,-0.7018369,-5.084349,4676.0815,-0.077741146,-0.11323164
4,0.29314083,-0.5489392,-5.0687423,4672.247,-0.07685311,-0.11239336
5,0.26662758,-0.41994935,-5.0191307,4668.4194,-0.07596693,-0.11156299
6,0.24426684,-0.31209144,-4.9428415,4664.601,-0.07508268,-0.11074059
7,0.22558382,-0.22229286,-4.8503695,4660.791,-0.07420044,-0.109926224
8,0.21005015,-0.14719033,-4.747924,4656.9893,-0.07332005,-0.109120056
9,0.19708474,-0.08346681,-4.6378202,4653.1953,-0.072441675,-0.10832198
10,0.18611082,-0.02809397,-4.521045,4649.41,-0.071565315,-0.107532166
11,0.17659822,0.021553028,-4.3989296,4645.6333,-0.070690915,-0.10675053
12,0.16808474,0.067583166,-4.274479,4641.8657,-0.069818616,-0.10597713
13,0.16019754,0.11149607,-4.1524324,4638.106,-0.06894825,-0.10521178
14,0.15267062,0.15420803,-4.037589,4634.3545,-0.06807995,-0.10445452
15,0.14534093,0.19616234,-3.933038,4630.6123,-0.06721358,-0.10370519
16,0.13812968,0.23745067,-3.8395839,4626.879,-0.06634934,-0.10296361
17,0.13102111,0.2779242,-3.7564564,4623.154,-0.0654871,-0.10222976
18,0.12404288,0.31730285,-3.68237,4619.4375,-0.06462681,-0.10150347
19,0.117246546,0.35526377,-3.6162047,4615.73,-0.06376867,-0.10078452
20,0.11069156,0.3914904,-3.5571887,4612.0312,-0.06291251,-0.100073
21,0.10443618,0.4257021,-3.5047703,4608.342,-0.0620584,-0.0993685
22,0.09853181,0.45769113,-3.458321,4604.66,-0.06120639,-0.09867112
23,0.09301631,0.4873599,-3.4168923,4600.988,-0.06035633,-0.09798052
24,0.08790749,0.51472807,-3.379081,4597.324,-0.059508394,-0.09729681
25,0.08320196,0.53990895,-3.3431785,4593.669,-0.05866251,-0.0966198
26,0.07887934,0.56307614,-3.3075192,4590.023,-0.05781863,-0.09594927
27,0.0749082,0.5844382,-3.2708645,4586.3857,-0.056976818,-0.095285274
28,0.07125069,0.6042217,-3.2326617,4582.7573,-0.056136943,-0.09462764
29,0.06786584,0.62266254,-3.1931186,4579.1377,-0.05529921,-0.09397638
30,0.064711355,0.6400006,-3.1530142,4575.5264,-0.054463435,-0.09333134
31,0.06174482,0.6564638,-3.1133792,4571.9233,-0.053629708,-0.09269245
32,0.058926396,0.6722367,-3.0752275,4568.33,-0.052797962,-0.09205961
33,0.056224257,0.68742514,-3.0394008,4564.7446,-0.05196824,-0.09143283
34,0.053620435,0.70204514,-3.0065331,4561.168,-0.05114057,-0.09081199
35,0.051112644,0.7160404,-2.977054,4557.6006,-0.050314832,-0.090196945
36,0.048711054,0.7293146,-2.9512305,4554.0415,-0.049491215,-0.08958773
37,0.046432707,0.7417613,-2.9292004,4550.4907,-0.048669506,-0.088984154
38,0.044296395,0.75328696,-2.9109588,4546.948,-0.047849823,-0.08838637
39,0.042318568,0.7638289,-2.8962855,4543.415,-0.047032095,-0.08779397
40,0.040510237,0.77336586,-2.884677,4539.89,-0.046216298,-0.08720706
41,0.03887515,0.7819227,-2.8753254,4536.3735,-0.04540255,-0.0866255
42,0.037408993,0.7895728,-2.8671987,4532.8657,-0.04459071,-0.086049296
43,0.03609909,0.7964319,-2.8592014,4529.366,-0.043780804,-0.08547823
44,0.034925383,0.80263966,-2.8503988,4525.875,-0.042972922,-0.08491228
45,0.033863746,0.80833167,-2.8402004,4522.392,-0.04216695,-0.08435123
46,0.032890737,0.81361645,-2.828426,4518.9175,-0.04136288,-0.083795354
47,0.031987563,0.8185655,-2.8152223,4515.451,-0.04056082,-0.083244205
48,0.031141799,0.8232131,-2.8009253,4511.9937,-0.039760612,-0.082697794
49,0.030347431,0.8275639,-2.7859225,4508.5444,-0.038962435,-0.08215611
50,0.029603606,0.8316058,-2.7706077,4505.1025,-0.038166046,-0.08161886
51,0.0289124,0.8353237,-2.7554026,4501.67,-0.037371635,-0.08108618
52,0.028276464,0.8387071,-2.7407923,4498.245,-0.03657911,-0.080557846
53,0.027697748,0.84175175,-2.7273088,4494.828,-0.035788465,-0.080033824
54,0.027177026,0.84446466,-2.715446,4491.4194,-0.034999706,-0.07951393
55,0.026713273,0.84686595,-2.7055202,4488.019,-0.034212805,-0.07899813
56,0.026303094,0.8489876,-2.6975892,4484.627,-0.033427905,-0.078486465
57,0.025941033,0.8508676,-2.6914446,4481.242,-0.032644726,-0.07797861
58,0.025620583,0.8525429,-2.686707,4477.866,-0.031863403,-0.077474594
59,0.025335347,0.85404557,-2.68294,4474.4976,-0.03108399,-0.07697447
60,0.025079763,0.85540086,-2.6797545,4471.1367,-0.03030634,-0.07647798
61,0.024849357,0.856629,-2.6768537,4467.784,-0.029530596,-0.07598512
62,0.02464066,0.8577453,-2.6740215,4464.4395,-0.02875669,-0.07549574
63,0.024450937,0.85876215,-2.6710877,4461.1025,-0.027984548,-0.07500982
64,0.024278065,0.8596886,-2.6679327,4457.7734,-0.027214218,-0.07452731
65,0.024120528,0.86053085,-2.6645026,4454.452,-0.026445698,-0.07404812
66,0.023977265,0.861294,-2.6608434,4451.138,-0.02567904,-0.07357218
67,0.023847446,0.86198366,-2.6571097,4447.832,-0.024913978,-0.073099256
68,0.02373014,0.86260635,-2.6535227,4444.533,-0.024150897,-0.07262959
69,0.023624267,0.86316854,-2.6503053,4441.243,-0.023389434,-0.072162844
70,0.023528721,0.8636758,-2.6476188,4437.9595,-0.022629809,-0.07169912
71,0.02344254,0.86413306,-2.6455352,4434.684,-0.021871876,-0.07123828
72,0.023364883,0.86454564,-2.644036,4431.416,-0.021115804,-0.07078023
73,0.02329484,0.86491907,-2.643046,4428.1553,-0.020361375,-0.07032504
74,0.023231424,0.86525947,-2.642438,4424.9023,-0.019608641,-0.06987252
75,0.02317361,0.86557233,-2.6420524,4421.6562,-0.018857718,-0.06942265
76,0.02312043,0.86586255,-2.6416976,4418.418,-0.018108463,-0.06897533
77,0.0230711,0.86613333,-2.6411672,4415.1865,-0.017360877,-0.068530634
78,0.023025045,0.8663868,-2.6402822,4411.963,-0.016615033,-0.06808841
79,0.022981899,0.8666247,-2.6389258,4408.746,-0.015870858,-0.06764863
80,0.0229414,0.8668479,-2.6370695,4405.5376,-0.015128398,-0.067211196
81,0.022903387,0.86705685,-2.634765,4402.335,-0.014387632,-0.06677608
82,0.022867788,0.86725175,-2.6321168,4399.14,-0.013648486,-0.06634343
83,0.02283457,0.86743337,-2.6292589,4395.952,-0.012910962,-0.06591282
84,0.022803651,0.8676022,-2.6263452,4392.772,-0.012175107,-0.065484546
85,0.022774836,0.86776066,-2.623549,4389.5977,-0.011440897,-0.06505845
86,0.022747839,0.8679102,-2.6210501,4386.4316,-0.010708356,-0.06463437
87,0.02272234,0.8680525,-2.6190062,4383.272,-0.009977412,-0.064212516
88,0.022698086,0.8681885,-2.617517,4380.119,-0.009248125,-0.063792564
89,0.022674885,0.86831915,-2.616595,4376.9736,-0.008520365,-0.06337464
90,0.022652589,0.86844504,-2.6161666,4373.8345,-0.0077943206,-0.06295872
91,0.022631109,0.8685664,-2.6161115,4370.703,-0.0070697307,-0.062544726
92,0.022610392,0.86868346,-2.6162982,4367.578,-0.0063468693,-0.062132575
93,0.022590416,0.86879605,-2.6166081,4364.46,-0.005625558,-0.061722398
94,0.022571163,0.8689047,-2.6169333,4361.3486,-0.004905808,-0.06131394
95,0.022552595,0.8690098,-2.6171675,4358.2437,-0.0041876556,-0.060907315
96,0.022534639,0.86911166,-2.6172125,4355.146,-0.0034710527,-0.060502432
97,0.02251722,0.8692106,-2.6169953,4352.0547,-0.0027559518,-0.06009934
98,0.022500286,0.8693069,-2.6165068,4348.9697,-0.0020424724,-0.059697915
99,0.022483822,0.8694005,-2.6157925,4345.8916,-0.0013304949,-0.059298135
100,0.022467826,0.8694914,-2.6149416,4342.8213,-0.0006200314,-0.058900047
101,0.0224523,0.8695793,-2.6140494,4339.7563,8.884668e-05,-0.05850353
102,0.022437254,0.86966467,-2.6131845,4336.698,0.0007962823,-0.05810857
103,0.022422679,0.8697473,-2.6123827,4333.646,0.0015022277,-0.057715155
104,0.022408566,0.8698273,-2.6116676,4330.601,0.0022064685,-0.05732336
105,0.022394884,0.869905,-2.6110508,4327.5625,0.002909386,-0.056932963
106,0.022381606,0.86998063,-2.6105406,4324.5303,0.0036107898,-0.056544088
107,0.022368694,0.8700541,-2.610124,4321.5044,0.0043106438,-0.056156646
108,0.022356136,0.8701256,-2.609763,4318.485,0.0050090193,-0.055770658
109,0.02234393,0.8701949,-2.6094038,4315.4717,0.005706,-0.055385996
110,0.02233208,0.87026227,-2.6089919,4312.465,0.0064014434,-0.05500275
111,0.022320589,0.87032735,-2.608496,4309.464,0.0070954203,-0.054620884
112,0.022309454,0.8703907,-2.6079102,4306.4697,0.007787919,-0.054240324
113,0.022298658,0.8704521,-2.6072447,4303.482,0.008479047,-0.05386101
114,0.022288183,0.8705117,-2.6065173,4300.5005,0.0091686845,-0.053483
115,0.02227801,0.8705696,-2.6057425,4297.5244,0.009856915,-0.0531062
116,0.022268122,0.87062615,-2.6049352,4294.5557,0.010543669,-0.05273067
117,0.022258487,0.8706813,-2.604113,4291.592,0.011229014,-0.05235648
118,0.022249093,0.870735,-2.6032896,4288.6353,0.011912894,-0.05198332
119,0.022239933,0.87078744,-2.6024733,4285.684,0.012595415,-0.051611327
120,0.022231,0.87083834,-2.6016586,4282.7393,0.01327647,-0.051240526
121,0.022222286,0.87088823,-2.6008344,4279.8,0.013956189,-0.050870895
122,0.022213798,0.87093675,-2.5999837,4276.8677,0.014634478,-0.05050243
123,0.02220552,0.8709841,-2.5990949,4273.9404,0.01531136,-0.05013498
124,0.022197457,0.87103015,-2.5981612,4271.02,0.015986884,-0.04976858
