design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,288,-106.5934066772461,1.34527587890625,1.781670331954956,-0.4652949869632721,0.0,-0.08177533745765686,-0.8652788996696472,-0.7835036516189575
s510,1,total_negative_slack_ns,288,-8.892973899841309,2.527430534362793,4.009982585906982,-3.521289110183716,0.0,-0.8304376602172852,-2.9641759395599365,-2.1337382793426514
ss_pcm,3,total_negative_slack_ns,288,-6.275076866149902,14.390986442565918,15.772852897644043,-16.613008499145508,0.0,-3.321835517883301,-17.71282196044922,-14.390986442565918
s298,3,total_negative_slack_ns,288,-2.9886045455932617,1.7013379335403442,2.26597261428833,-3.157489061355591,0.0,-0.5928377509117126,-2.1629533767700195,-1.5701156854629517
s344,2,total_negative_slack_ns,288,-1.5127739906311035,1.9890613555908203,2.5582966804504395,-4.482790946960449,0.0,-0.950855016708374,-2.8972158432006836,-1.94636070728302
s349,1,total_negative_slack_ns,288,-1.4735469818115234,2.217839241027832,2.877120018005371,-4.973042011260986,0.0,-1.0988430976867676,-3.258660316467285,-2.159817695617676
s420,3,total_negative_slack_ns,288,-1.0268745422363281,1.8397977352142334,2.38118314743042,-4.480721950531006,0.0,-1.081291913986206,-2.6953070163726807,-1.6140151023864746
s526a,4,total_negative_slack_ns,288,-0.5645480155944824,1.569808006286621,2.093749523162842,-4.59926700592041,0.0,-0.8958985805511475,-2.187284231185913,-1.2913857698440552
s444,2,total_negative_slack_ns,288,-0.4974544048309326,1.6062216758728027,2.0361440181732178,-4.594910144805908,0.0,-0.8916535973548889,-2.4801535606384277,-1.588499903678894
s400,4,total_negative_slack_ns,288,-0.32418668270111084,1.5133038759231567,1.883682370185852,-4.488002777099609,0.0,-0.8724053502082825,-2.212031364440918,-1.3396258354187012
s1423,4,total_negative_slack_ns,288,-0.17116022109985352,11.778820037841797,16.265701293945312,-40.30670166015625,0.0,-14.81924819946289,-3.268422842025757,11.550825119018555
s386,5,total_negative_slack_ns,288,-0.11421895027160645,0.8186520338058472,1.231462836265564,-3.1184980869293213,0.0,-0.746756911277771,-1.3557084798812866,-0.60895174741745
s1423a,3,total_negative_slack_ns,288,-0.0871042013168335,10.968663215637207,15.616787910461426,-40.895965576171875,0.0,-14.305703163146973,-3.689995288848877,10.615708351135254
usb_phy,1,total_negative_slack_ns,288,0.07181322574615479,5.2334794998168945,7.072803020477295,-20.32241439819336,0.0,-4.0896806716918945,-7.822651386260986,-3.7329702377319336
s382,4,total_negative_slack_ns,288,0.10500860214233398,1.360247254371643,1.6543031930923462,-4.823084831237793,0.0,-0.9624850749969482,-2.1357293128967285,-1.1732441186904907
i2c,2,total_negative_slack_ns,288,0.2562119960784912,7.043214321136475,9.936259269714355,-33.42695617675781,0.0,-7.131219863891602,-1.2816420793533325,5.849577903747559
s838,5,total_negative_slack_ns,288,0.2974735498428345,2.401533365249634,3.2142059803009033,-9.767878532409668,0.0,-2.6199939250946045,-2.721822500228882,-0.10182815045118332
s526,5,total_negative_slack_ns,288,0.4287543296813965,0.9074971675872803,1.2578356266021729,-4.650142192840576,0.0,-0.8880174160003662,-1.1989761590957642,-0.31095874309539795
s832,2,total_negative_slack_ns,288,0.5054982900619507,1.3530120849609375,1.789069414138794,-6.867057800292969,0.0,-1.7138322591781616,-3.0001935958862305,-1.2863613367080688
systemcdes,2,total_negative_slack_ns,288,0.5129350423812866,18.035091400146484,21.14362335205078,-83.60449981689453,0.0,-23.923463821411133,-25.008697509765625,-1.0852339267730713
s953a,1,total_negative_slack_ns,288,0.521464467048645,1.9037725925445557,2.568812370300293,-10.15001106262207,0.0,-2.2330358028411865,-4.080438613891602,-1.847402811050415
s713,5,total_negative_slack_ns,288,0.63347989320755,2.1114039421081543,2.527437210083008,-11.170372009277344,0.0,-2.9202499389648438,-4.654443264007568,-1.734193205833435
s953,2,total_negative_slack_ns,288,0.73525071144104,1.5037747621536255,1.9107006788253784,-10.15001106262207,0.0,-2.2330358028411865,-3.7080752849578857,-1.4750396013259888
s820,4,total_negative_slack_ns,288,0.7412995100021362,1.1067314147949219,1.26961088180542,-6.843706130981445,0.0,-1.6709110736846924,-2.396928310394287,-0.7260172963142395
s832a,1,total_negative_slack_ns,288,0.7493898272514343,0.9784890413284302,1.2736281156539917,-6.867057800292969,0.0,-1.7138322591781616,-2.4919681549072266,-0.778136134147644
s820a,3,total_negative_slack_ns,288,0.8055131435394287,0.878879964351654,1.1008219718933105,-6.843706130981445,0.0,-1.6709110736846924,-2.4332427978515625,-0.7623317837715149
s1238,3,total_negative_slack_ns,288,0.8459007740020752,1.0541735887527466,1.261815071105957,-9.127351760864258,0.0,-2.787226438522339,-2.338143825531006,0.4490824341773987
s1196,1,total_negative_slack_ns,288,0.8485661745071411,0.9191814064979553,1.1281520128250122,-8.146805763244629,0.0,-2.3030331134796143,-1.6210893392562866,0.681943953037262
s641,1,total_negative_slack_ns,288,0.8865044116973877,1.0436456203460693,1.4889886379241943,-11.92619514465332,0.0,-3.298856496810913,-4.032802104949951,-0.7339453101158142
s1196a,5,total_negative_slack_ns,288,0.8908196091651917,0.683551549911499,0.9141407012939453,-7.770129203796387,0.0,-2.1623144149780273,-1.6537623405456543,0.5085519552230835
s38417,3,total_negative_slack_ns,288,0.8908625841140747,40.72359848022461,60.085060119628906,-513.5249633789062,0.0,-134.61981201171875,-104.40780639648438,30.21200942993164
s5378,3,total_negative_slack_ns,288,0.898797869682312,4.156381607055664,5.111554145812988,-42.78767776489258,0.0,-11.415985107421875,-10.19844913482666,1.2175369262695312
s1196b,4,total_negative_slack_ns,288,0.9001254439353943,0.6850383281707764,0.8743155002593994,-7.770129203796387,0.0,-2.1623144149780273,-2.202023506164551,-0.03970913961529732
s1488,2,total_negative_slack_ns,288,0.9138551950454712,0.8689104914665222,1.017634630203247,-9.541492462158203,0.0,-2.5044665336608887,-3.007362127304077,-0.5028956532478333
s1238a,2,total_negative_slack_ns,288,0.9275006055831909,0.6519942879676819,0.8496447205543518,-8.9385986328125,0.0,-2.6519179344177246,-2.459235906600952,0.19268208742141724
simple_spi,4,total_negative_slack_ns,288,0.9416474103927612,2.4340286254882812,2.920253276824951,-33.24667739868164,0.0,-7.457696914672852,-6.689786911010742,0.7679100632667542
sasc,5,total_negative_slack_ns,288,0.9512563347816467,1.671905517578125,2.3553686141967773,-29.25296974182129,0.0,-6.715629577636719,-6.368078231811523,0.3475509285926819
s9234a,3,total_negative_slack_ns,288,0.9523154497146606,3.2163913249969482,3.7454192638397217,-45.17364501953125,0.0,-12.543959617614746,-13.602736473083496,-1.0587772130966187
s5378a,2,total_negative_slack_ns,288,0.9562586545944214,2.612964153289795,3.3372344970703125,-43.22509002685547,0.0,-11.281671524047852,-10.73832893371582,0.5433425307273865
s35932,5,total_negative_slack_ns,288,0.961127519607544,18.08592414855957,27.639989852905273,-438.6055908203125,0.0,-88.74264526367188,-89.27313995361328,-0.5304896235466003
s9234,4,total_negative_slack_ns,288,0.9700933694839478,2.561718463897705,2.9508275985717773,-44.81858444213867,0.0,-12.493487358093262,-13.823201179504395,-1.329714298248291
s15850a,5,total_negative_slack_ns,288,0.9799696207046509,6.681013107299805,8.844072341918945,-183.90872192382812,0.0,-55.6925163269043,-51.53937530517578,4.153139591217041
s13207a,5,total_negative_slack_ns,288,0.9843757152557373,5.4131364822387695,6.345363140106201,-141.1276397705078,0.0,-34.330806732177734,-38.98917770385742,-4.658370018005371
s13207,1,total_negative_slack_ns,288,0.9870672225952148,4.660100936889648,6.2941131591796875,-152.84768676757812,0.0,-39.19118118286133,-36.93927001953125,2.2519102096557617
s15850,1,total_negative_slack_ns,288,0.9905834197998047,4.692837238311768,6.117847442626953,-176.63528442382812,0.0,-55.19429016113281,-53.634971618652344,1.5593152046203613
s38584,2,total_negative_slack_ns,288,0.9957379698753357,7.5638275146484375,12.696320533752441,-531.3651123046875,0.0,-137.66419982910156,-138.21002197265625,-0.5458095073699951
s38584a,1,total_negative_slack_ns,288,0.9961553812026978,7.171463966369629,12.058513641357422,-531.3651123046875,0.0,-137.66419982910156,-137.9285888671875,-0.2643858790397644
s1423,4,worst_slack_ns,288,-1.9691178798675537,0.552987813949585,0.5546533465385437,-0.904833972454071,0.05347999930381775,-0.4536753296852112,0.09931248426437378,0.552987813949585
s1423a,3,worst_slack_ns,288,-0.5882558822631836,0.4119533896446228,0.4173487722873688,-0.9081609845161438,0.08398900181055069,-0.4250045120716095,-0.013051139190793037,0.4119533896446228
s35932,5,worst_slack_ns,288,0.5146592855453491,0.1560928076505661,0.17733213305473328,-0.5854319930076599,0.3560270071029663,-0.15095442533493042,-0.2944038510322571,-0.14344942569732666
s1238,3,worst_slack_ns,288,0.5732627511024475,0.16693589091300964,0.17142346501350403,-0.48858699202537537,0.3754050135612488,-0.1210445687174797,0.045891325920820236,0.16693589091300964
systemcdes,2,worst_slack_ns,288,0.6026724576950073,0.21035893261432648,0.25968658924102783,-0.8039060235023499,0.5867850184440613,-0.2027876228094101,-0.06546752899885178,0.13732010126113892
s27,4,worst_slack_ns,288,0.6093283295631409,0.18577995896339417,0.18883167207241058,-0.14416499435901642,0.760453999042511,0.25371599197387695,0.06793604046106339,-0.18577995896339417
s38417,3,worst_slack_ns,288,0.6205012798309326,0.2082771211862564,0.25375017523765564,-0.7261450290679932,0.5731649994850159,-0.1325196474790573,-0.3396724462509155,-0.2071528136730194
s1238a,2,worst_slack_ns,288,0.6812050342559814,0.12474507838487625,0.15012356638908386,-0.4787989854812622,0.40557900071144104,-0.10643424093723297,0.017559673637151718,0.1239939033985138
s953,2,worst_slack_ns,288,0.7236934900283813,0.2056533694267273,0.2183198183774948,-0.29395800828933716,0.9368590116500854,0.23382419347763062,0.028170784935355186,-0.2056533694267273
sasc,5,worst_slack_ns,288,0.7589889764785767,0.17589189112186432,0.17852909862995148,-0.3465690016746521,0.7585679888725281,0.11248702555894852,0.28837892413139343,0.17589189112186432
s953a,1,worst_slack_ns,288,0.8006995916366577,0.1724269986152649,0.18541792035102844,-0.29395800828933716,0.9368590116500854,0.23382419347763062,0.06139716878533363,-0.1724269986152649
simple_spi,4,worst_slack_ns,288,0.8054103255271912,0.16057144105434418,0.18161630630493164,-0.3276579976081848,0.9279900193214417,0.19996315240859985,0.03939170390367508,-0.16057144105434418
s1196a,5,worst_slack_ns,288,0.8242495059967041,0.09355337917804718,0.10645604133605957,-0.40435999631881714,0.4369480013847351,-0.059910330921411514,0.03364303335547447,0.09355337917804718
i2c,2,worst_slack_ns,288,0.8263182640075684,0.14224685728549957,0.17317701876163483,-0.42114099860191345,0.9052670001983643,0.14738112688064575,0.2483406662940979,0.10095955431461334
s1196,1,worst_slack_ns,288,0.8302136659622192,0.10127639025449753,0.10693902522325516,-0.4025309979915619,0.4447309970855713,-0.06138269603252411,0.03989367187023163,0.10127639025449753
s1488,2,worst_slack_ns,288,0.8414043188095093,0.10467283427715302,0.12653642892837524,-0.4350210130214691,0.5903030037879944,0.027697470039129257,0.12985017895698547,0.10215270519256592
usb_phy,1,worst_slack_ns,288,0.8430933952331543,0.1455148458480835,0.15523391962051392,-0.2611500024795532,0.922760009765625,0.25381922721862793,0.39933404326438904,0.1455148458480835
s13207,1,worst_slack_ns,288,0.8564482927322388,0.12679269909858704,0.13085825741291046,-0.9119889736175537,0.16093799471855164,-0.4433831572532654,-0.31659045815467834,0.12679269909858704
s1196b,4,worst_slack_ns,288,0.8604017496109009,0.06983911246061325,0.094877228140831,-0.40435999631881714,0.4369480013847351,-0.059910330921411514,0.006532337982207537,0.06644269078969955
