fold,target,epoch,train_loss
1,delta_worst_slack_ns,1,1.196699328429706
1,delta_worst_slack_ns,2,0.8719557896032706
1,delta_worst_slack_ns,3,0.6563426073607024
1,delta_worst_slack_ns,4,0.5021827978951795
1,delta_worst_slack_ns,5,0.38873417098242957
1,delta_worst_slack_ns,6,0.3034757742652664
1,delta_worst_slack_ns,7,0.23874150243428377
1,delta_worst_slack_ns,8,0.18923020738739152
1,delta_worst_slack_ns,9,0.15134315362742715
1,delta_worst_slack_ns,10,0.12239243875484208
1,delta_worst_slack_ns,11,0.10030122508515825
1,delta_worst_slack_ns,12,0.08350987821906894
1,delta_worst_slack_ns,13,0.07078754432029552
1,delta_worst_slack_ns,14,0.061173666324522404
1,delta_worst_slack_ns,15,0.05392026104726591
1,delta_worst_slack_ns,16,0.04847786841807781
1,delta_worst_slack_ns,17,0.04439818439585669
1,delta_worst_slack_ns,18,0.04134246962027507
1,delta_worst_slack_ns,19,0.039073566718770936
1,delta_worst_slack_ns,20,0.03737912782364421
1,delta_worst_slack_ns,21,0.03612306582050639
1,delta_worst_slack_ns,22,0.0351873866810992
1,delta_worst_slack_ns,23,0.03449085069535015
1,delta_worst_slack_ns,24,0.033963797037844905
1,delta_worst_slack_ns,25,0.03356026038080007
1,delta_worst_slack_ns,26,0.03324746492657218
1,delta_worst_slack_ns,27,0.03299775976944972
1,delta_worst_slack_ns,28,0.032791416543919046
1,delta_worst_slack_ns,29,0.032616169513524834
1,delta_worst_slack_ns,30,0.03245973504251904
1,delta_total_negative_slack_ns,1,1.0320267589600594
1,delta_total_negative_slack_ns,2,0.9039629742547914
1,delta_total_negative_slack_ns,3,0.8394806997196095
1,delta_total_negative_slack_ns,4,0.794080551501151
1,delta_total_negative_slack_ns,5,0.7566470070644183
1,delta_total_negative_slack_ns,6,0.7236877789010515
1,delta_total_negative_slack_ns,7,0.6938757112434318
1,delta_total_negative_slack_ns,8,0.6669091637786086
1,delta_total_negative_slack_ns,9,0.6425013350652861
1,delta_total_negative_slack_ns,10,0.6201089033493409
1,delta_total_negative_slack_ns,11,0.5999026137429315
1,delta_total_negative_slack_ns,12,0.5816449780721922
1,delta_total_negative_slack_ns,13,0.5650408191007895
1,delta_total_negative_slack_ns,14,0.5501513838231027
1,delta_total_negative_slack_ns,15,0.5369258408431892
1,delta_total_negative_slack_ns,16,0.5249226377890991
1,delta_total_negative_slack_ns,17,0.5141396740893344
1,delta_total_negative_slack_ns,18,0.5046730163219096
1,delta_total_negative_slack_ns,19,0.4962740785724766
1,delta_total_negative_slack_ns,20,0.4888615091820737
1,delta_total_negative_slack_ns,21,0.482393694890512
1,delta_total_negative_slack_ns,22,0.47675053198058326
1,delta_total_negative_slack_ns,23,0.47181513610186876
1,delta_total_negative_slack_ns,24,0.4674914846191177
1,delta_total_negative_slack_ns,25,0.46378631044078517
1,delta_total_negative_slack_ns,26,0.46059896861826694
1,delta_total_negative_slack_ns,27,0.45785830633060354
1,delta_total_negative_slack_ns,28,0.4555988742245568
1,delta_total_negative_slack_ns,29,0.45356922518383636
1,delta_total_negative_slack_ns,30,0.45194543526695297
2,delta_worst_slack_ns,1,1.5517481218229185
2,delta_worst_slack_ns,2,1.192118576697043
2,delta_worst_slack_ns,3,0.9259101524725333
2,delta_worst_slack_ns,4,0.7231779785843583
2,delta_worst_slack_ns,5,0.565418309993572
2,delta_worst_slack_ns,6,0.44172366907646704
2,delta_worst_slack_ns,7,0.3445941361937079
2,delta_worst_slack_ns,8,0.26866480752870486
2,delta_worst_slack_ns,9,0.2095608180081164
2,delta_worst_slack_ns,10,0.16388629998888699
2,delta_worst_slack_ns,11,0.12888007009172583
2,delta_worst_slack_ns,12,0.1023941123718256
2,delta_worst_slack_ns,13,0.08258572583262985
2,delta_worst_slack_ns,14,0.06797462371779275
2,delta_worst_slack_ns,15,0.057361413934477815
2,delta_worst_slack_ns,16,0.04974572505947348
2,delta_worst_slack_ns,17,0.04435505402517748
2,delta_worst_slack_ns,18,0.04059103444531873
2,delta_worst_slack_ns,19,0.03798181936144829
2,delta_worst_slack_ns,20,0.03619370461852701
2,delta_worst_slack_ns,21,0.0349707280148615
2,delta_worst_slack_ns,22,0.03414233083705286
2,delta_worst_slack_ns,23,0.033573794047216755
2,delta_worst_slack_ns,24,0.03318164599416134
2,delta_worst_slack_ns,25,0.03290309604850259
2,delta_worst_slack_ns,26,0.032697547607504214
2,delta_worst_slack_ns,27,0.0325471414225148
2,delta_worst_slack_ns,28,0.03242655026841092
2,delta_worst_slack_ns,29,0.0323232578577938
2,delta_worst_slack_ns,30,0.032232441198270956
2,delta_total_negative_slack_ns,1,0.9323385511790668
2,delta_total_negative_slack_ns,2,0.7922584958620615
2,delta_total_negative_slack_ns,3,0.7106666905027968
2,delta_total_negative_slack_ns,4,0.6602689400091544
