epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.42251435,-1.1412039,-5.1813626,4673.005,-0.077110216,-0.12067115
2,0.36638722,-0.8611153,-4.8213015,4669.524,-0.07630358,-0.12058723
3,0.31846935,-0.62155104,-4.561652,4666.053,-0.07549939,-0.12053557
4,0.27751178,-0.4159673,-4.382535,4662.5933,-0.07469769,-0.12051575
5,0.24237719,-0.23983225,-4.267014,4659.1436,-0.07389853,-0.120527074
6,0.21228361,-0.089383245,-4.199865,4655.704,-0.073101975,-0.12056844
7,0.18658547,0.03895967,-4.1632495,4652.2764,-0.0723079,-0.12063863
8,0.16466843,0.14832325,-4.13721,4648.8594,-0.071516514,-0.12073638
9,0.14599511,0.24110046,-4.1034822,4645.453,-0.07072775,-0.1208601
10,0.13015369,0.31915674,-4.049871,4642.0576,-0.0699415,-0.12100811
11,0.11682268,0.38417062,-3.972316,4638.674,-0.06915796,-0.12117839
12,0.105712734,0.4378267,-3.8740017,4635.3013,-0.06837692,-0.12136884
13,0.09653434,0.48185986,-3.762593,4631.9395,-0.067598626,-0.12157707
14,0.088991,0.5180257,-3.6477325,4628.5884,-0.06682281,-0.121800944
15,0.08278435,0.54802185,-3.5395598,4625.2485,-0.06604965,-0.1220382
16,0.077626824,0.573395,-3.4476173,4621.9194,-0.06527901,-0.1222868
17,0.07325666,0.59547067,-3.3798592,4618.6016,-0.064510845,-0.12254491
18,0.06944936,0.61532336,-3.3420136,4615.294,-0.06374538,-0.12281106
19,0.06602274,0.6337781,-3.337398,4611.9976,-0.062982395,-0.123083904
20,0.06283681,0.6514146,-3.367108,4608.712,-0.062221956,-0.12336252
21,0.059793312,0.66856587,-3.4302604,4605.4375,-0.061464023,-0.12364624
22,0.0568362,0.685332,-3.5241344,4602.173,-0.06070862,-0.12393434
