epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,test_loss,test_mae,test_rmse,test_mape,test_r2,num_epochs,learning_rate,batch_size,weight_decay,loss_fn,target_name,target_transform,device,shuffle_training,hidden_dim,num_gat_layers,num_heads,dropout
1,0.4126802182623318,0.3259021079256421,0.4102141031773446,199.04987195938352,0.02873295545578003,0.4025622192430236,0.3256200342660859,0.39804028097314875,587.9547058589875,-0.024123072624206543,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
2,0.3167897680449107,0.2754479039401289,0.3510512577636138,200.35650401645236,0.28869062662124634,0.3963422282998051,0.3138291250825638,0.4031821792453055,1152.2779048662337,-0.05075335502624512,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
3,0.1500494388183431,0.17504679523999728,0.2339394219957724,299.32074592227025,0.6841184496879578,0.29363402145515594,0.25928479036878027,0.3472536463277044,1179.6748584868417,0.2205437421798706,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
4,0.09777588777184959,0.14004414921833408,0.1861317752568603,354.4520892642793,0.8000329732894897,0.19879436908319356,0.20673104538212692,0.27537599904058674,877.8435283993917,0.5098259449005127,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
5,0.07983941564129458,0.12480654307301083,0.16743939514690376,380.59524596683565,0.8381798267364502,0.22402057962007968,0.20569349707119047,0.3034048477522024,905.3665655681065,0.4049641489982605,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
6,0.07051664612270774,0.11588332018563671,0.15726582714140136,370.3896703568716,0.8572466969490051,0.24817561585408088,0.21554612248603786,0.32626001536426547,1024.6168061210997,0.3119407892227173,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
7,0.06273105242363518,0.10950142703950405,0.147872992058617,389.8564343376765,0.8737896084785461,0.3180382010556521,0.23800908769702628,0.40039708382639433,1223.9171587474762,-0.03628671169281006,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
8,0.05541668159680234,0.10209348166568412,0.13887097616838667,369.3118387328254,0.8886883854866028,0.3279548708773551,0.25064386190136984,0.40497017059670093,1307.626903412834,-0.06009352207183838,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
9,0.05078253923131833,0.09759138314615166,0.1328969609975411,379.3710628615485,0.8980593085289001,0.31272617029950084,0.2446935728842777,0.3883779363424528,1260.9331388246446,0.024994254112243652,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
10,0.047493909437593726,0.09450106086238982,0.12844870513550635,322.77342839468093,0.9047693014144897,0.29286698091753005,0.24098310699420317,0.3659871786191065,1246.521900706821,0.13417553901672363,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
11,0.04383016939068006,0.0906072532285064,0.12331806457466779,346.11883619096545,0.9122250080108643,0.29685248888932936,0.23745869821499263,0.3733740325234291,1255.150279045105,0.09887242317199707,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
12,0.040880932435688994,0.08836569271922584,0.11906959774668807,326.19076746229143,0.9181687235832214,0.27081523352258263,0.22755823692395574,0.3464101567722141,1179.9756660839869,0.22432583570480347,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
13,0.0387337161117189,0.08604198261090214,0.11590576782280608,295.8418071156456,0.9224596619606018,0.2991694394935159,0.24070050480169436,0.3730885882511411,1258.5024261398921,0.10024964809417725,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
14,0.03701564973397624,0.08456988588330291,0.11326470588709396,275.28922292164395,0.9259531497955322,0.36010860569594016,0.2732539317969765,0.42082551258404155,1455.8186360011025,-0.1447277069091797,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
15,0.0351312940992001,0.08225960813699261,0.11034212299821491,255.9086592008197,0.9297251105308533,0.31871566784338073,0.2523612246538202,0.387382262293274,1318.449808090452,0.029986977577209473,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
16,0.033045147213020494,0.07998408965529903,0.10702456774021424,230.29915396372476,0.9338873624801636,0.3732789189107568,0.2783911210292625,0.43703272435410895,1476.05214371,-0.23459947109222412,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
17,0.031116726542157785,0.07882584242652806,0.10386200262501169,248.44243414439853,0.9377368688583374,0.30986399803124,0.24546183057365908,0.38081660590562505,1278.8159760293506,0.06258940696716309,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
18,0.030763695770431133,0.07753315118570177,0.10327593600792939,217.47930304966275,0.9384375810623169,0.30977624674426535,0.24683547627535604,0.3788856348244645,1289.079441010006,0.07207179069519043,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
19,0.028615333845779772,0.07500202532502867,0.0995880314675582,221.82511067768885,0.9427557587623596,0.363840223923381,0.2666353002811472,0.4341309616746114,1446.8572697790842,-0.21825897693634033,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
20,0.027684443024179294,0.07389561418029997,0.09795833927993303,200.06838826527672,0.9446139931678772,0.3591822457036913,0.2662442952453617,0.4262224212072762,1443.1391141755241,-0.17427730560302734,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
21,0.02669823963549875,0.07284580280501692,0.0961868875164158,177.36955052330381,0.946599006652832,0.38844620034704724,0.28113406661543106,0.4453607922049273,1538.9627853385987,-0.2821005582809448,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
22,0.02617298236249813,0.07183802988202799,0.09524062062115239,196.42055789251177,0.9476445317268372,0.33434726013792754,0.251328792836931,0.4052013806961208,1348.9987955093384,-0.061304330825805664,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
23,0.024479397659426524,0.07006425797821038,0.09209965071470987,170.40666663457478,0.9510409235954285,0.3685313915064196,0.27218064945191145,0.41815676402393764,1474.7392148820181,-0.13025474548339844,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
24,0.023677868628135278,0.06809662557428792,0.09058384373308312,133.2126261393229,0.9526392221450806,0.39136856197590186,0.28263228364466203,0.4399718100377461,1541.8211651151144,-0.25126075744628906,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
25,0.023153886690528855,0.06777786176710848,0.08958745595596442,172.3818821831355,0.953675389289856,0.3826555582728895,0.27475793102371787,0.44246970096386484,1522.4751738555847,-0.26550889015197754,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
26,0.02212793034471808,0.06686916601444994,0.0875650137477254,172.0903991593255,0.9557433128356934,0.3746263720409294,0.2734987059282878,0.4273784970747427,1480.9960338539547,-0.18065619468688965,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
27,0.020860467917315426,0.0649982165870449,0.08502053318616036,143.15246510127233,0.9582780003547668,0.4230162292101701,0.29683269269113977,0.4573492056113672,1615.280061956436,-0.35205376148223877,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
28,0.020920163803985193,0.0648941413484632,0.08514184453910643,170.03801074103703,0.9581588506698608,0.299999597915245,0.2370722633712585,0.3623380148966415,1243.1359050614494,0.1513553261756897,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
29,0.019700724860682847,0.06282448066428067,0.08262563148478722,160.26321321820456,0.9605953693389893,0.22646325147740307,0.20070716002512545,0.30022457203314173,1040.0886622951143,0.41737306118011475,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
30,0.019053200947209484,0.06203700609446045,0.08125330921580315,131.25422245358664,0.9618934392929077,0.36732745958521723,0.2657025716016217,0.4258954033424754,1453.8845063088431,-0.17247629165649414,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
31,0.018863786649446757,0.06121814629388234,0.0808519881982256,132.7969814255124,0.9622689485549927,0.29567528487874256,0.23532030933965292,0.3569071201523668,1245.5331829256481,0.17660433053970337,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
32,0.018097339484411928,0.06009287311739865,0.07918889740214222,132.20283963188294,0.9638051986694336,0.30938238958876196,0.23829158306831405,0.37543023963731026,1261.5580120389425,0.08891987800598145,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
33,0.017976186942264792,0.059327088370327914,0.0789234253514991,122.32478869528998,0.9640474915504456,0.2511627458448019,0.21324480109153285,0.3176069791582827,1084.2287533491376,0.34795403480529785,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
34,0.016660676773874058,0.05755858166172864,0.07598057753900792,149.31960026044695,0.9666786193847656,0.27648608843770084,0.2243053512204261,0.34218530741119096,1166.4047262214478,0.24313080310821533,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
35,0.01683753246204957,0.05794863636413264,0.07638278636446226,113.54874001987396,0.9663249254226685,0.3100412598901635,0.24135353985346025,0.3692215038583515,1260.0858578549492,0.11880487203598022,300,0.0001,32,0.0001,SmoothL1Loss,wns,none,cuda,True,32,2,4,0.1
