design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error
s27,4,total_negative_slack_ns,192,-328.1087951660156,0.9648330807685852,1.101320505142212,-0.1602260023355484,-0.009356999769806862,-0.05707424879074097,-1.0219073295593262,-0.9648330807685852
s713,5,total_negative_slack_ns,192,-44.32079315185547,0.2662883698940277,0.2707131505012512,-0.17412500083446503,-0.010545000433921814,-0.045111894607543945,-0.31140026450157166,-0.2662883698940277
s13207,1,total_negative_slack_ns,192,-31.368438720703125,0.16190336644649506,0.1632484495639801,-0.1092969998717308,-0.009139999747276306,-0.04741794988512993,0.11448543518781662,0.16190336644649506
s1423,4,total_negative_slack_ns,192,-26.836761474609375,0.11679591983556747,0.11898515373468399,-0.12927299737930298,-0.06098499894142151,-0.08553525060415268,0.03126067295670509,0.11679591983556747
s5378,3,total_negative_slack_ns,192,-9.590795516967773,0.34763216972351074,0.3628709018230438,-0.5261890292167664,-0.026570999994874,-0.1376672387123108,-0.48527970910072327,-0.34761250019073486
s13207a,5,total_negative_slack_ns,192,-8.618063926696777,0.08562471717596054,0.08932846784591675,-0.11797299981117249,0.0,-0.03936168923974037,-0.12498641014099121,-0.08562471717596054
s1423a,3,total_negative_slack_ns,192,-8.565468788146973,0.06237597391009331,0.0633493959903717,-0.13133099675178528,-0.06387799978256226,-0.08588534593582153,-0.14826132357120514,-0.06237597391009331
sasc,5,total_negative_slack_ns,192,-7.249401092529297,0.7679745554924011,0.7874261140823364,-0.8929039835929871,-0.014287999831140041,-0.31401774287223816,-1.081992268562317,-0.7679745554924011
s838,5,total_negative_slack_ns,192,-5.08373498916626,0.05209070071578026,0.0753183662891388,-0.12989799678325653,-0.014817999675869942,-0.059370141476392746,-0.1005520299077034,-0.04118189215660095
s1488,2,total_negative_slack_ns,192,-3.117220401763916,1.1629530191421509,1.333757996559143,-3.070791006088257,-0.3474990129470825,-1.3409546613693237,-0.17800156772136688,1.1629530191421509
s641,1,total_negative_slack_ns,192,-2.764101505279541,0.11242207884788513,0.12605780363082886,-0.3309299945831299,-0.06863299757242203,-0.17872382700443268,-0.281048059463501,-0.1023242250084877
s35932,5,total_negative_slack_ns,192,-2.0803699493408203,1.095517635345459,1.1806612014770508,-3.4065608978271484,-0.14092999696731567,-0.9428141713142395,-1.8842443227767944,-0.9414299130439758
s1238,3,total_negative_slack_ns,192,-1.9910919666290283,0.42736387252807617,0.5028571486473083,-1.3080660104751587,-0.054361000657081604,-0.6376897096633911,-0.22433508932590485,0.41335463523864746
s1196b,4,total_negative_slack_ns,192,-1.8658716678619385,0.2434997707605362,0.2579139769077301,-0.574953019618988,-0.018559999763965607,-0.15119397640228271,-0.37018677592277527,-0.21899281442165375
s15850,1,total_negative_slack_ns,192,-1.1174168586730957,0.14035071432590485,0.1637941151857376,-0.6172950267791748,-0.09925399720668793,-0.3188788592815399,-0.18295973539352417,0.13591910898685455
s820,4,total_negative_slack_ns,192,-0.9135584831237793,0.13080136477947235,0.14723417162895203,-0.4205459952354431,-0.011938000097870827,-0.12029977887868881,-0.22576665878295898,-0.10546689480543137
s1238a,2,total_negative_slack_ns,192,-0.7492499351501465,0.3511243164539337,0.4745993912220001,-1.3239649534225464,-0.022326000034809113,-0.5050209164619446,-0.19833403825759888,0.3066868484020233
s820a,3,total_negative_slack_ns,192,-0.4718015193939209,0.11748486757278442,0.12912560999393463,-0.4205459952354431,-0.011938000097870827,-0.12029977887868881,-0.20493566989898682,-0.0846359059214592
s15850a,5,total_negative_slack_ns,192,-0.40969932079315186,0.11223721504211426,0.1384458988904953,-0.6054199934005737,-0.11545100063085556,-0.30560314655303955,-0.2096729427576065,0.09593019634485245
s1196a,5,total_negative_slack_ns,192,-0.33551645278930664,0.158715158700943,0.17606422305107117,-0.574953019618988,-0.018559999763965607,-0.15119397640228271,-0.24671690165996552,-0.0955229178071022
i2c,2,total_negative_slack_ns,192,-0.27787041664123535,1.2638131380081177,1.3369823694229126,-3.937537908554077,-0.13646300137043,-1.420336127281189,-2.241544723510742,-0.8212088942527771
s38417,3,total_negative_slack_ns,192,-0.22437965869903564,1.8768569231033325,2.9582555294036865,-9.465668678283691,-0.010869000107049942,-2.501450300216675,-0.9466965794563293,1.5547534227371216
s1196,1,total_negative_slack_ns,192,-0.07872211933135986,0.1775861233472824,0.2106471061706543,-0.8009690046310425,-0.015194999985396862,-0.21612058579921722,-0.24355073273181915,-0.027430152520537376
s298,3,total_negative_slack_ns,192,-0.06744027137756348,0.3881469666957855,0.4921926259994507,-1.2435330152511597,-0.02398199960589409,-0.45977625250816345,-0.8479232788085938,-0.3881469666957855
s386,5,total_negative_slack_ns,192,-0.030712604522705078,0.19211439788341522,0.281649649143219,-0.9276419878005981,-0.16832800209522247,-0.4335278570652008,-0.2831175923347473,0.15041027963161469
systemcdes,2,total_negative_slack_ns,192,0.08807677030563354,1.34517240524292,1.5030421018600464,-5.402651786804199,-0.47061601281166077,-2.6155879497528076,-2.6099541187286377,0.0056336321868002415
s832a,1,total_negative_slack_ns,192,0.10613143444061279,0.1849791556596756,0.2097635716199875,-0.7806270122528076,-0.0004600000102072954,-0.1929394155740738,-0.2635974586009979,-0.07065805047750473
usb_phy,1,total_negative_slack_ns,192,0.15090805292129517,1.9829846620559692,2.134084939956665,-6.3679399490356445,-0.1381099969148636,-2.2755179405212402,-2.903254747390747,-0.627736508846283
s420,3,total_negative_slack_ns,192,0.1741807460784912,0.2506493031978607,0.3282988965511322,-1.1098300218582153,-0.17401200532913208,-0.516645610332489,-0.2684482932090759,0.24819733202457428
s38584,2,total_negative_slack_ns,192,0.1909705400466919,0.19067518413066864,0.2792477309703827,-1.2727450132369995,-0.03384900093078613,-0.41574108600616455,-0.27108415961265564,0.1446569710969925
s382,4,total_negative_slack_ns,192,0.22098475694656372,0.39064183831214905,0.4242689311504364,-1.3614929914474487,-0.006413999944925308,-0.398747056722641,-0.5239412784576416,-0.125194251537323
s832,2,total_negative_slack_ns,192,0.246074378490448,0.1541397124528885,0.1926448792219162,-0.7806270122528076,-0.0004600000102072954,-0.1929394155740738,-0.21590571105480194,-0.02296631596982479
s38584a,1,total_negative_slack_ns,192,0.3263706564903259,0.17042028903961182,0.2548108696937561,-1.2727450132369995,-0.03384900093078613,-0.41574108600616455,-0.28877294063568115,0.1269681602716446
s5378a,2,total_negative_slack_ns,192,0.3672863245010376,0.294470876455307,0.45339062809944153,-2.157953977584839,-0.19798099994659424,-0.7666769027709961,-0.5244800448417664,0.24219690263271332
s953a,1,total_negative_slack_ns,192,0.472359299659729,0.42451587319374084,0.48967859148979187,-1.810181975364685,-0.02993299998342991,-0.6085281372070312,-0.6550951600074768,-0.04656696319580078
s953,2,total_negative_slack_ns,192,0.5003548264503479,0.4253275394439697,0.5275564789772034,-2.0701820850372314,-0.08073800057172775,-0.752457857131958,-0.6876433491706848,0.0648145079612732
ss_pcm,3,total_negative_slack_ns,192,0.5497434735298157,1.4361251592636108,1.66513991355896,-8.161742210388184,-0.8455790281295776,-3.6769320964813232,-3.884828805923462,-0.2078966349363327
s349,1,total_negative_slack_ns,192,0.5597543716430664,0.20927290618419647,0.23503075540065765,-1.09579598903656,-0.07422400265932083,-0.5136720538139343,-0.49251627922058105,0.021155765280127525
s526,5,total_negative_slack_ns,192,0.573824405670166,0.3388575315475464,0.4276086390018463,-1.7081999778747559,-0.03565499931573868,-0.6151630878448486,-0.5641640424728394,0.05099904537200928
simple_spi,4,total_negative_slack_ns,192,0.5833685398101807,1.1988657712936401,1.4000213146209717,-6.410980224609375,-0.2992039918899536,-2.2733848094940186,-2.3433735370635986,-0.06998872756958008
