fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11284083127975464,0.15873576700687408,0.8497399091720581
1,train,total_negative_slack_ns,2.47772479057312,5.662306785583496,0.9915895462036133
1,test,worst_slack_ns,0.09249001741409302,0.11537908762693405,0.9284006357192993
1,test,total_negative_slack_ns,4.135014533996582,7.791501522064209,0.9902729988098145
2,train,worst_slack_ns,0.1156640276312828,0.16263392567634583,0.8469301462173462
2,train,total_negative_slack_ns,3.0887253284454346,6.440183639526367,0.9896824955940247
2,test,worst_slack_ns,0.17678044736385345,0.23943860828876495,0.6613131761550903
2,test,total_negative_slack_ns,4.645237445831299,8.261053085327148,0.987648606300354
3,train,worst_slack_ns,0.07787907123565674,0.12232132256031036,0.9151236414909363
3,train,total_negative_slack_ns,2.711867332458496,5.671688556671143,0.992118775844574
3,test,worst_slack_ns,0.13169361650943756,0.19399292767047882,0.757720410823822
3,test,total_negative_slack_ns,9.017061233520508,20.041706085205078,0.9260046482086182
4,train,worst_slack_ns,0.07583752274513245,0.11710268259048462,0.9175760746002197
4,train,total_negative_slack_ns,2.7925477027893066,5.819544792175293,0.9935970902442932
4,test,worst_slack_ns,0.14288395643234253,0.2108909636735916,0.760063648223877
4,test,total_negative_slack_ns,2.8508541584014893,5.894297122955322,0.6660586595535278
5,train,worst_slack_ns,0.09859736263751984,0.14384202659130096,0.8832494020462036
5,train,total_negative_slack_ns,2.5149550437927246,5.160094738006592,0.9940332174301147
5,test,worst_slack_ns,0.07477729767560959,0.10290712118148804,0.927720308303833
5,test,total_negative_slack_ns,4.200441837310791,9.736844062805176,0.9751220941543579
