epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0150683,0.0057014585,-0.0365587,1.0242828,-0.006977129,-0.71452236
2,0.99574864,0.024718989,-0.014254963,1.0072539,0.00917846,-0.6463876
3,0.9768609,0.04312365,0.0062130215,0.9921373,0.024672877,-0.5830053
4,0.9586226,0.060997177,0.025006736,0.97655773,0.03956356,-0.5243948
5,0.9414917,0.078439966,0.042346776,0.96231717,0.053917326,-0.46950164
6,0.9244456,0.09556568,0.05841733,0.9485504,0.0677829,-0.4177459
7,0.9073717,0.11247399,0.07343674,0.93462247,0.081249274,-0.36902076
8,0.89076567,0.12926972,0.08767543,0.9213805,0.09435038,-0.3223798
9,0.8738869,0.14603427,0.10130079,0.90888786,0.107122876,-0.27762222
10,0.8570436,0.16283318,0.11454006,0.8961052,0.1196024,-0.23548985
11,0.8413205,0.1797221,0.12757781,0.8836004,0.13182023,-0.19620597
12,0.8247924,0.19675666,0.14057839,0.8719494,0.14378755,-0.15901034
13,0.8078309,0.21398938,0.15365182,0.8602338,0.15551946,-0.1242182
14,0.79054266,0.23145294,0.16684043,0.8476326,0.16702953,-0.09071793
15,0.7735316,0.24917404,0.18018445,0.8363768,0.17833367,-0.05841708
16,0.7557708,0.2671706,0.19384779,0.824609,0.1894305,-0.027883207
17,0.7383501,0.28545445,0.20789066,0.8142147,0.20032549,0.0009729266
18,0.72043455,0.30401897,0.22219606,0.8031519,0.21101773,0.027975285
19,0.70192355,0.32285488,0.23683576,0.7931972,0.22150406,0.053158186
20,0.6830142,0.34193787,0.2517926,0.7828046,0.23178205,0.076381445
21,0.6640563,0.36124405,0.26706704,0.7718658,0.2418541,0.09783282
22,0.64565605,0.38076466,0.28267345,0.76130277,0.25167993,0.117645584
23,0.626896,0.40047413,0.2987423,0.7536206,0.26124746,0.13614392
24,0.60704815,0.42035255,0.31544927,0.7413415,0.27056304,0.15347035
25,0.5881606,0.4403525,0.33291125,0.7316351,0.27961704,0.16958398
26,0.56768066,0.46043253,0.35097036,0.724857,0.28840032,0.18442908
27,0.54855573,0.4805696,0.36995396,0.7151694,0.2969075,0.19779211
28,0.52906454,0.50071764,0.38955146,0.70687926,0.30512196,0.20946732
29,0.50750196,0.5208374,0.40933928,0.69984597,0.31301817,0.2194781
30,0.48917213,0.5408797,0.42920512,0.69207305,0.3205759,0.2279208
31,0.46870202,0.56080115,0.44913226,0.68271655,0.3278188,0.2349687
32,0.44943777,0.58055925,0.46910143,0.67689306,0.33482575,0.24076037
33,0.4300417,0.6001087,0.48913565,0.67010796,0.34166488,0.24535999
34,0.41075867,0.61939365,0.5092701,0.6609375,0.34843656,0.24917369
35,0.39211687,0.63835037,0.5293232,0.65494853,0.35519058,0.2524448
36,0.37481904,0.6569099,0.54935837,0.65328026,0.36196056,0.2554625
37,0.35672432,0.67499644,0.5693022,0.64459795,0.36879644,0.25829136
38,0.3381532,0.6925136,0.58905756,0.6368782,0.37572965,0.2610472
39,0.32069463,0.70936716,0.6084447,0.63202333,0.38279277,0.2639215
40,0.3044684,0.7254589,0.6272627,0.6242684,0.38994187,0.26701394
41,0.28933066,0.740695,0.6453837,0.61683923,0.3971308,0.27037477
42,0.2738287,0.7549833,0.66260695,0.6096136,0.40437365,0.2741616
43,0.26101184,0.7682468,0.6785819,0.60229063,0.4116614,0.27836734
44,0.24701142,0.780426,0.6931591,0.5952917,0.41897646,0.28311545
45,0.23562105,0.7914885,0.70607764,0.5878054,0.4263447,0.2883088
46,0.22514012,0.80142975,0.7171086,0.57921684,0.43379045,0.29389578
47,0.21489482,0.8102663,0.7261989,0.57339406,0.44131273,0.29998916
48,0.2076679,0.8180251,0.73347855,0.56611645,0.44889006,0.30647227
49,0.19962649,0.8247579,0.7392286,0.5597545,0.45649347,0.3131135
50,0.19341679,0.83054125,0.74378824,0.5509049,0.46409875,0.3199701
51,0.18763676,0.83545065,0.74716556,0.54600847,0.4717068,0.3267476
52,0.18332094,0.83957946,0.74916565,0.53602237,0.4793225,0.33334273
53,0.17961264,0.84301186,0.74982893,0.5285222,0.48695812,0.33975095
54,0.17707424,0.84584606,0.7494289,0.5200164,0.4946083,0.3460173
