fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11450245976448059,0.15796342492103577,0.8511985540390015
1,train,total_negative_slack_ns,17.954288482666016,57.736846923828125,0.125543475151062
1,test,worst_slack_ns,0.10457989573478699,0.12497925758361816,0.9159900546073914
1,test,total_negative_slack_ns,25.376039505004883,73.38966369628906,0.13700997829437256
2,train,worst_slack_ns,0.1105593740940094,0.1546827256679535,0.8615315556526184
2,train,total_negative_slack_ns,19.965795516967773,59.65757369995117,0.1146630048751831
2,test,worst_slack_ns,0.1899641454219818,0.2679014503955841,0.5760056972503662
2,test,total_negative_slack_ns,22.326679229736328,69.39439392089844,0.12844765186309814
3,train,worst_slack_ns,0.09941202402114868,0.1421554833650589,0.8853669762611389
3,train,total_negative_slack_ns,19.50792694091797,59.526432037353516,0.13186025619506836
3,test,worst_slack_ns,0.6369591355323792,1.4497166872024536,-12.53042221069336
3,test,total_negative_slack_ns,21.36479377746582,71.10279083251953,0.06866008043289185
4,train,worst_slack_ns,0.0984707772731781,0.1352369785308838,0.8900713920593262
4,train,total_negative_slack_ns,23.425945281982422,69.28032684326172,0.0925600528717041
4,test,worst_slack_ns,0.14639468491077423,0.20837511122226715,0.7657541632652283
4,test,total_negative_slack_ns,8.209671020507812,12.345442771911621,-0.4649389982223511
5,train,worst_slack_ns,0.11527224630117416,0.15525603294372559,0.8639857172966003
5,train,total_negative_slack_ns,19.124095916748047,62.30775833129883,0.13002097606658936
5,test,worst_slack_ns,0.10118155181407928,0.12583717703819275,0.8919205069541931
5,test,total_negative_slack_ns,23.122344970703125,57.400394439697266,0.13541704416275024
