epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.011528492,-0.10873377,-0.0051089525,-10.272446
2,0.028405905,-0.09012616,0.012541175,-9.618394
3,0.044999897,-0.0720762,0.029679298,-9.107976
4,0.061343133,-0.05462241,0.046348155,-8.769484
5,0.077456415,-0.03754437,0.06261408,-8.575642
6,0.093376756,-0.020689964,0.07855326,-8.508324
7,0.109172404,-0.003900528,0.09420359,-8.544051
8,0.12487835,0.012936115,0.10956359,-8.698528
9,0.14057344,0.029892147,0.12463641,-9.001394
10,0.15633065,0.04706776,0.13939303,-9.467173
11,0.1721412,0.06449735,0.15383208,-10.100785
12,0.1880607,0.08215004,0.16798365,-10.885294
13,0.20411032,0.100004435,0.18181342,-11.796814
14,0.22032434,0.11805439,0.19535553,-12.832255
15,0.23670876,0.13635111,0.2086013,-13.9844475
16,0.25327784,0.1548388,0.22154737,-15.242041
17,0.2700283,0.17354637,0.2341373,-16.59685
18,0.28695184,0.19248295,0.24633515,-18.044628
19,0.30403936,0.21163797,0.25809133,-19.564648
20,0.32127023,0.23102593,0.26936913,-21.145014
21,0.33867216,0.25067145,0.28012377,-22.762833
22,0.3562492,0.27054876,0.29033494,-24.395779
23,0.37401807,0.2905872,0.29998964,-26.021576
24,0.39199406,0.3107149,0.30903298,-27.617085
25,0.41017395,0.33082294,0.3174582,-29.15917
26,0.42858416,0.3507889,0.32526255,-30.614893
27,0.44723976,0.37049294,0.33246714,-31.950981
28,0.46614474,0.389861,0.33910435,-33.15742
29,0.48527962,0.40878755,0.34520894,-34.225246
30,0.5046302,0.42718387,0.35084218,-35.123745
31,0.52416545,0.44496918,0.35608464,-35.83502
32,0.543852,0.46206748,0.36103296,-36.360336
33,0.5636531,0.4784118,0.36580443,-36.67212
34,0.5835098,0.49385208,0.37049943,-36.78635
35,0.6033479,0.50830287,0.37521565,-36.699703
36,0.6230906,0.5217006,0.380032,-36.430378
37,0.64265907,0.53391385,0.3850112,-36.004948
38,0.6619594,0.54489625,0.39019465,-35.43929
39,0.6809004,0.5545358,0.39562374,-34.782562
40,0.6993949,0.5627599,0.40129954,-34.03567
41,0.71733797,0.56955695,0.40720618,-33.24171
42,0.73462355,0.574787,0.4133159,-32.43087
43,0.7511438,0.57843935,0.41957617,-31.61541
44,0.76678765,0.5804125,0.4259374,-30.786842
45,0.78146017,0.5807501,0.4323752,-29.962093
46,0.7950898,0.5793742,0.43884534,-29.177868
47,0.8076054,0.5763327,0.4453861,-28.434431
48,0.81893164,0.5715387,0.45197058,-27.72704
49,0.8290113,0.56493634,0.45856178,-27.042082
50,0.8377931,0.55676806,0.46516162,-26.354158
51,0.84526736,0.5468581,0.4717812,-25.67648
52,0.8514539,0.53539693,0.47838122,-25.007452
53,0.8563968,0.52265656,0.48497027,-24.341455
54,0.86017156,0.5088917,0.49158996,-23.688934
55,0.8629122,0.49446052,0.49828112,-23.049698
56,0.8647847,0.48028392,0.50507414,-22.433434
57,0.8659638,0.4666093,0.51198924,-21.837246
58,0.86664766,0.4537301,0.5190196,-21.27705
59,0.86702704,0.44257867,0.5261452,-20.749432
60,0.8672495,0.43322307,0.5333196,-20.27017
61,0.86745965,0.4259677,0.54047775,-19.853533
62,0.8677476,0.42139745,0.5476308,-19.50381
63,0.86819994,0.41919672,0.5547581,-19.207502
64,0.8688695,0.4195658,0.5618564,-18.959951
65,0.86975896,0.4221897,0.56888807,-18.771847
66,0.87084484,0.42689496,0.57583785,-18.619566
67,0.8721001,0.43364865,0.58270645,-18.470552
68,0.8734529,0.4416417,0.58950305,-18.341438
69,0.87483895,0.45050883,0.59620845,-18.217226
70,0.87620246,0.45997286,0.6028008,-18.070364
71,0.8774881,0.4696179,0.6093005,-17.881119
72,0.87866735,0.47917587,0.6156558,-17.649418
73,0.8797117,0.48826152,0.62190866,-17.370365
74,0.88060164,0.49675733,0.62803936,-17.044144
75,0.8813494,0.50428915,0.63406533,-16.67761
76,0.8819566,0.51072335,0.6400018,-16.266697
77,0.8824106,0.5164547,0.64588004,-15.801044
78,0.88272315,0.5216465,0.6517006,-15.307438
79,0.8829222,0.5265682,0.6574584,-14.795823
80,0.88305527,0.53143233,0.66314775,-14.275694
81,0.8831564,0.53607297,0.6687692,-13.770186
82,0.8832507,0.5403166,0.6743097,-13.273038
83,0.8833474,0.5444475,0.6797544,-12.805039
84,0.88345045,0.5482683,0.6851322,-12.362514
85,0.883576,0.5517514,0.6904385,-11.946627
86,0.8837381,0.5552211,0.6956877,-11.562641
87,0.88393843,0.5582784,0.70088047,-11.207943
88,0.884174,0.56096303,0.70601493,-10.879158
