epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,1.0245858,-0.0039951326,-0.03216194,1.0017779,0.01654098,-0.9453805
2,1.0056077,0.0147604225,-0.014159799,0.9846331,0.033514548,-0.82861984
3,0.9870774,0.03298075,0.003206289,0.96844685,0.049941145,-0.71793455
4,0.969158,0.050770808,0.020078778,0.95205605,0.06578666,-0.6133131
5,0.9513246,0.068225265,0.036627173,0.936715,0.08108227,-0.5150918
6,0.93459284,0.085429564,0.05292517,0.92145854,0.09588756,-0.4234733
7,0.91705453,0.10244067,0.06901258,0.90668666,0.11026724,-0.33868188
8,0.90071154,0.119330585,0.0849421,0.8933325,0.12425721,-0.26077023
9,0.88408864,0.13615556,0.10073848,0.87805015,0.13792153,-0.1895577
10,0.86720353,0.15293923,0.1164145,0.8652422,0.15129608,-0.12509093
11,0.8509326,0.16972086,0.13202766,0.8515927,0.16442074,-0.0670584
12,0.83431995,0.18653601,0.14760289,0.8392439,0.17727043,-0.015250218
13,0.8173965,0.20340934,0.16316465,0.8268135,0.1898421,0.030667972
14,0.8008518,0.22035785,0.17875585,0.8137658,0.20211999,0.0711784
15,0.7849859,0.23742232,0.19440271,0.80160666,0.21408454,0.10660143
16,0.76770914,0.25462884,0.21018176,0.7893319,0.22570248,0.13734801
17,0.7504522,0.2719822,0.22612722,0.77814007,0.23693542,0.16387394
18,0.7342499,0.28948733,0.2422556,0.76673776,0.2477775,0.18659975
19,0.7157109,0.30715433,0.25862765,0.7573331,0.25820646,0.20592415
20,0.6989844,0.32499152,0.27521205,0.7470771,0.26821113,0.22236605
21,0.6813714,0.34298098,0.29198164,0.73616064,0.27780792,0.23639056
22,0.66328675,0.36113524,0.30896324,0.7271835,0.28698155,0.24841556
23,0.6456646,0.3794554,0.326145,0.71783465,0.2957437,0.25875723
24,0.62778556,0.3979466,0.34354463,0.707358,0.30409738,0.26769552
25,0.60909474,0.4166103,0.36112633,0.7004077,0.3120614,0.27551565
26,0.59171623,0.4354418,0.3789183,0.69372034,0.31965166,0.28240317
27,0.5728075,0.45443827,0.39700204,0.68733037,0.3268992,0.28848585
28,0.5539773,0.47358522,0.41544446,0.67903537,0.33386505,0.29391336
29,0.5355405,0.49286166,0.43437362,0.6705999,0.34060392,0.29868084
30,0.51603585,0.51223433,0.45385972,0.66480696,0.34718078,0.3029046
31,0.49714893,0.5316693,0.4738303,0.6590713,0.35366234,0.30670828
32,0.47806087,0.5511319,0.49419737,0.65244997,0.3601068,0.31018004
33,0.45910597,0.57056725,0.5149184,0.645534,0.36653465,0.3133988
34,0.43930626,0.58992255,0.53591144,0.63922465,0.37298113,0.3164677
35,0.42159137,0.6091447,0.55710465,0.6328037,0.3794517,0.31936145
36,0.4016885,0.6281544,0.5784104,0.62427926,0.38598984,0.3221534
37,0.38365346,0.64686906,0.5996238,0.6185806,0.3926068,0.3249918
38,0.36587286,0.66518384,0.6205333,0.6163813,0.39928454,0.32801163
39,0.3475719,0.6829912,0.64095306,0.60684854,0.4059964,0.3312701
40,0.32975218,0.70018023,0.6606481,0.60261554,0.41275173,0.33478364
41,0.31423116,0.7166336,0.67939556,0.5933685,0.41954213,0.33856088
42,0.29826608,0.7322528,0.6970411,0.584925,0.4263851,0.34263042
43,0.28300512,0.74694663,0.7133956,0.58046085,0.43329534,0.3470307
44,0.26795477,0.7606356,0.72839844,0.5741818,0.44028068,0.351637
45,0.2545932,0.7732566,0.74182254,0.5682909,0.44733733,0.35632542
46,0.24323408,0.7847723,0.7535898,0.5618762,0.45445538,0.36084285
47,0.23212242,0.79516613,0.7635412,0.55359614,0.46164972,0.36512548
48,0.22220258,0.8044406,0.7716836,0.5472186,0.46887976,0.36908013
49,0.21296987,0.81259775,0.7781924,0.542637,0.47613573,0.37267217
50,0.20503011,0.8196634,0.78322715,0.5348031,0.4834116,0.37579134
51,0.19868079,0.8256701,0.7868485,0.52550566,0.49068776,0.37847164
52,0.19334364,0.8306627,0.7891086,0.52016866,0.4979542,0.38089213
53,0.18896472,0.8347098,0.7903768,0.51288456,0.5052076,0.38328904
54,0.18475851,0.8379041,0.79063493,0.5081875,0.5124365,0.385565
55,0.18186887,0.84036076,0.7902092,0.49777374,0.5196439,0.38783875
56,0.18026957,0.8422185,0.7893363,0.4898447,0.52682227,0.39016443
57,0.17774117,0.8436222,0.7881681,0.48552027,0.53394204,0.39261255
58,0.17730632,0.84472656,0.7872672,0.47892985,0.5410216,0.3951912
59,0.17576416,0.84566486,0.7868923,0.47091356,0.5480238,0.39797622
60,0.17535265,0.84654856,0.78679305,0.4640561,0.55496925,0.4011808
61,0.1751405,0.8474491,0.78732896,0.4603588,0.56186515,0.40508977
62,0.17435035,0.848419,0.78805786,0.44996315,0.56871486,0.4095307
63,0.17306964,0.8494822,0.7895841,0.4420175,0.5754896,0.41450745
64,0.17130823,0.85064,0.79133636,0.44059667,0.58217794,0.41988936
65,0.17029741,0.8518756,0.7931391,0.43318152,0.5887914,0.4257524
66,0.16862102,0.8531829,0.7950753,0.4277281,0.5953117,0.4317705
67,0.16801712,0.8545378,0.79682446,0.41855645,0.60174054,0.43769425
68,0.16751239,0.8559154,0.7984259,0.4165008,0.60806817,0.4435503
69,0.1651349,0.85728705,0.79979306,0.4075714,0.6142918,0.44927835
70,0.16355821,0.858617,0.80100584,0.40190387,0.6204256,0.4547948
71,0.16337647,0.85988283,0.8019845,0.39612293,0.62645864,0.4602387
72,0.1619876,0.86105937,0.8026496,0.39225888,0.63239574,0.46522513
73,0.16012342,0.8621179,0.802976,0.3861606,0.6382605,0.47026682
74,0.1589168,0.8630476,0.8032926,0.38103408,0.6440472,0.47525582
75,0.15799943,0.86384755,0.80358106,0.37518358,0.6497558,0.4805805
76,0.15733844,0.86451846,0.8038395,0.3648146,0.6553908,0.48627248
77,0.15613575,0.8650733,0.80373603,0.36392862,0.6609628,0.4921823
78,0.1555328,0.86552954,0.80376756,0.35633957,0.6664888,0.4981153
79,0.15522817,0.8659085,0.80401313,0.3544861,0.6719373,0.5040358
80,0.15420428,0.8662342,0.804471,0.34824288,0.67729473,0.50972956
81,0.15363213,0.86651546,0.8051133,0.3431868,0.6825496,0.5149869
82,0.15394084,0.8667735,0.8056968,0.3399372,0.6877203,0.5201179
83,0.15290949,0.8670249,0.8066014,0.33368602,0.6928383,0.5250926
84,0.15264311,0.8672808,0.8074974,0.3274331,0.6978781,0.5299965
85,0.15212284,0.86755085,0.80821973,0.3212329,0.70284766,0.53471863
86,0.15201057,0.867834,0.80898905,0.31831825,0.7077518,0.5391361
87,0.15160736,0.8681337,0.8096534,0.31770104,0.71258616,0.54333127
88,0.15254028,0.868451,0.8104242,0.31086177,0.71735275,0.5476049
89,0.15090366,0.86878616,0.8110668,0.30543032,0.7220667,0.55186033
90,0.15005627,0.86913806,0.81131613,0.30122724,0.7267107,0.5560818
91,0.15048134,0.869499,0.81123084,0.2968157,0.731326,0.5602806
92,0.1493738,0.869866,0.8107892,0.29311877,0.73587334,0.56424534
93,0.1484989,0.8702305,0.8103632,0.2872397,0.7403572,0.56776
94,0.14914802,0.87058675,0.8098779,0.28212124,0.7447554,0.57181704
95,0.14832528,0.87092876,0.80937326,0.27966747,0.74907386,0.57580984
96,0.14826775,0.8712568,0.808998,0.27579492,0.7533442,0.5800098
97,0.1469684,0.871568,0.80862343,0.26970264,0.757584,0.58448946
98,0.14773513,0.8718647,0.8082541,0.2669161,0.7618073,0.5892525
99,0.14783226,0.872142,0.80768996,0.2617641,0.7659559,0.59420395
100,0.14670561,0.8724028,0.80733126,0.257318,0.77004164,0.5992325
101,0.14650469,0.8726505,0.8071057,0.25233418,0.7740914,0.60330355
102,0.14659852,0.87288743,0.80688554,0.25170118,0.7780839,0.6071483
103,0.14607579,0.8731183,0.80715656,0.24955809,0.7820617,0.6106446
104,0.14525458,0.87334013,0.8074664,0.24523568,0.7859837,0.613842
105,0.14552423,0.8735523,0.8080165,0.24257526,0.7898591,0.61722785
106,0.14484634,0.8737548,0.80864966,0.23871401,0.79368144,0.62077016
107,0.14462712,0.87395096,0.8091566,0.23496453,0.797444,0.62398
108,0.1449555,0.8741442,0.80964154,0.22933798,0.8011497,0.6279079
109,0.14462098,0.8743312,0.80999297,0.2281082,0.80479753,0.6318938
110,0.1433547,0.8745116,0.8099747,0.2239213,0.80841017,0.6352668
111,0.1441359,0.8746894,0.80967075,0.21289763,0.8119296,0.6383743
112,0.14332208,0.8748652,0.8091115,0.21630764,0.81541556,0.6411723
113,0.14344315,0.87503874,0.80853415,0.21008523,0.8189327,0.64426196
114,0.14320956,0.8752078,0.80828637,0.21003553,0.8224853,0.6475911
115,0.14260994,0.87537324,0.8081662,0.20189372,0.8259465,0.65113944
116,0.14266977,0.8755356,0.8082703,0.20153013,0.829298,0.6542209
117,0.14163932,0.8756995,0.80824786,0.1963327,0.83257943,0.65714246
118,0.1417065,0.8758583,0.8082371,0.19597238,0.8357911,0.65994424
119,0.14196882,0.876021,0.80819356,0.19053708,0.8389042,0.6625906
120,0.14095663,0.8761857,0.80779123,0.19170265,0.8419572,0.66562736
121,0.14087017,0.8763484,0.8077526,0.18708405,0.8449895,0.6685984
122,0.1411367,0.8765098,0.80797404,0.17982963,0.8480252,0.6713872
123,0.14041167,0.87667215,0.80848026,0.18178786,0.85104704,0.67382526
124,0.1404275,0.8768347,0.80904657,0.18052155,0.85402125,0.67633
125,0.1402084,0.8769994,0.80947256,0.17614149,0.85687894,0.678522
126,0.13979533,0.8771623,0.8094779,0.1720158,0.8596816,0.6818393
127,0.1395173,0.8773222,0.80945456,0.16907066,0.8624123,0.6854149
128,0.13928029,0.8774792,0.8095053,0.16847354,0.86510074,0.6896791
129,0.13904426,0.8776353,0.80967295,0.16139808,0.8677079,0.6937759
130,0.13914372,0.8777997,0.80969775,0.16196617,0.8701767,0.69806373
131,0.13886915,0.8779701,0.80991554,0.1559378,0.8726538,0.7018596
132,0.13853529,0.8781441,0.810092,0.15872234,0.8752262,0.7047785
133,0.13776645,0.8783085,0.8100616,0.1530362,0.8778356,0.7075007
134,0.13811474,0.878471,0.80949974,0.15046555,0.8802515,0.7094456
135,0.13836971,0.8786322,0.80879354,0.14670259,0.8826089,0.7121509
136,0.13788216,0.87879467,0.80810213,0.14057693,0.8850091,0.71605015
137,0.13770148,0.8789524,0.80772,0.14182211,0.8873226,0.7215336
138,0.13737936,0.87910736,0.80721474,0.14043707,0.8894666,0.72644436
139,0.13679779,0.8792604,0.8070532,0.13783543,0.8914777,0.7302245
140,0.13658199,0.8794122,0.80727303,0.13599172,0.8934878,0.7319816
141,0.13701728,0.8795686,0.80766106,0.13420561,0.89561236,0.7339703
142,0.13626471,0.8797309,0.80823815,0.12657306,0.8978559,0.7363899
143,0.13690554,0.8798911,0.8087932,0.12900737,0.89996445,0.73835725
144,0.13604172,0.88004935,0.809193,0.13075787,0.90190613,0.7397106
145,0.13548554,0.8802053,0.80977404,0.12220888,0.90376675,0.74203503
146,0.13526459,0.8803619,0.8101389,0.12343596,0.9056145,0.7451164
147,0.13592651,0.8805208,0.81040573,0.12253256,0.90746415,0.7486186
148,0.13526934,0.8806818,0.8101451,0.12293397,0.90924484,0.752697
149,0.1345442,0.88084126,0.8096932,0.11850442,0.91086644,0.75636804
150,0.13475558,0.8810021,0.8088791,0.11738169,0.91251814,0.7590039
151,0.13425702,0.8811599,0.8082393,0.11447146,0.9143545,0.7594368
152,0.13426171,0.8813173,0.80743444,0.11341105,0.9161854,0.7586688
153,0.13431783,0.8814724,0.80696726,0.112787545,0.9178468,0.7592889
154,0.13323659,0.88162756,0.8064791,0.1082875,0.9194376,0.76123035
155,0.13387924,0.8817841,0.806276,0.10444133,0.9210421,0.765358
156,0.13354006,0.8819399,0.8065446,0.10433932,0.92258203,0.76970285
157,0.13312677,0.88209593,0.80708915,0.10455233,0.9240969,0.77346414
158,0.13280085,0.8822504,0.8079584,0.10166725,0.9255966,0.7761642
159,0.13283366,0.8824043,0.80905044,0.0978182,0.9271181,0.7770101
160,0.13247064,0.88255805,0.80981827,0.09991357,0.9286181,0.7767296
161,0.132512,0.8827116,0.8100182,0.0961735,0.9299728,0.7764617
162,0.13241072,0.88286513,0.8099515,0.09843881,0.93134195,0.7779604
163,0.1325874,0.88301915,0.809943,0.09409621,0.93276536,0.7808591
164,0.13216606,0.8831754,0.80990326,0.0929685,0.934079,0.78509384
165,0.13176933,0.88333464,0.80984414,0.092574015,0.9353241,0.78849566
166,0.13210635,0.88349485,0.8093796,0.09145908,0.93658173,0.79075134
167,0.13142803,0.8836521,0.80886936,0.08840914,0.9378422,0.79085803
