epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.43920285,-0.014696777,-0.027371228,0.20995693,0.0018653751,-1.4343178
2,0.4320212,0.00555315,-0.008864999,0.20464352,0.014085626,-1.2826861
3,0.42523232,0.025229776,0.009176791,0.19991046,0.025564898,-1.1423159
4,0.4183944,0.04439926,0.026959062,0.19550967,0.03639444,-1.012486
5,0.41196728,0.06311077,0.04448154,0.19163917,0.046661247,-0.8925433
6,0.40535498,0.08141645,0.061807968,0.18832955,0.056447875,-0.7820586
7,0.39874667,0.09943609,0.07899952,0.18536577,0.06584023,-0.68059355
8,0.39247423,0.117271006,0.09607432,0.18265693,0.07493089,-0.587395
9,0.38612658,0.13500082,0.11301106,0.18024129,0.08377965,-0.5017425
10,0.3795139,0.15272333,0.12985417,0.17822771,0.092389606,-0.4231674
11,0.3732005,0.17049268,0.1467055,0.1763477,0.100804545,-0.35127112
12,0.3668435,0.18839453,0.1636362,0.17453142,0.10907169,-0.28580457
13,0.36016923,0.20646271,0.18067233,0.17294481,0.11719875,-0.2263711
14,0.3534458,0.22472739,0.19783284,0.17153049,0.12520772,-0.17259923
15,0.34681267,0.24320467,0.215089,0.17032689,0.13313198,-0.1239318
16,0.33965507,0.261927,0.23244262,0.16903579,0.14094183,-0.080069736
17,0.3327559,0.28089446,0.2498537,0.16774745,0.14862563,-0.040509604
18,0.32593173,0.30010659,0.26734862,0.1665765,0.15620327,-0.0048822523
19,0.31859785,0.3195616,0.2849087,0.1655709,0.16366133,0.027212823
20,0.31062427,0.33922857,0.30251265,0.16436315,0.17102432,0.056066
21,0.3031587,0.3590917,0.3201436,0.16336696,0.178274,0.08197578
22,0.29552785,0.37912974,0.33777246,0.1622442,0.18538561,0.10506396
23,0.28742942,0.39930296,0.35537106,0.16117778,0.19236466,0.1255887
24,0.27980003,0.41957846,0.37292266,0.15999052,0.19919077,0.14370331
25,0.2716333,0.43994135,0.3904058,0.15923584,0.20577888,0.15950356
26,0.26313418,0.4603702,0.40780926,0.15792966,0.21214466,0.17314139
27,0.2546274,0.48084146,0.42510852,0.15701428,0.21827021,0.18474524
28,0.2460535,0.50133216,0.44230828,0.15612647,0.22424945,0.19457468
29,0.23751673,0.5218126,0.45937952,0.15494803,0.23008958,0.20280996
30,0.22920628,0.54223853,0.4762896,0.15417297,0.23583193,0.2096904
31,0.22028232,0.5625631,0.49304992,0.15322094,0.24160004,0.21553786
32,0.21181448,0.5827176,0.5095628,0.15210077,0.24743518,0.22059402
33,0.20313378,0.60263866,0.52576274,0.1512824,0.2534196,0.22514339
34,0.19445181,0.6222709,0.5416187,0.15048264,0.25950688,0.22940019
35,0.18639937,0.6415275,0.5570909,0.14965335,0.26573342,0.23353979
36,0.17813703,0.66032803,0.5721277,0.14849369,0.27226555,0.23788626
37,0.16932428,0.67857856,0.5866786,0.14767508,0.27897042,0.24247673
38,0.16162197,0.69619703,0.6006271,0.14645752,0.28583926,0.24741232
39,0.15362856,0.71307504,0.6137897,0.1458244,0.2927838,0.25276506
40,0.14617595,0.7291191,0.62603647,0.14489488,0.29976526,0.25850576
41,0.13879152,0.74423015,0.63730586,0.14399084,0.3065934,0.2645248
42,0.13191323,0.75832236,0.64748114,0.14281398,0.31318715,0.27070826
43,0.12555352,0.77131623,0.6563741,0.14201114,0.31967467,0.2771461
44,0.11940762,0.7831559,0.6638922,0.14103284,0.32606512,0.28379068
45,0.11423509,0.79379714,0.6696911,0.14020883,0.33227065,0.2904138
46,0.10939659,0.80321187,0.6735984,0.1391287,0.33856955,0.29722226
47,0.10561521,0.81139773,0.67553174,0.13839109,0.3450262,0.3041918
48,0.1016494,0.8183681,0.67550564,0.13747407,0.35167313,0.3113892
49,0.09849881,0.82415736,0.6737147,0.13616179,0.35864782,0.3188248
50,0.09604115,0.8288143,0.67048395,0.13514939,0.36600932,0.3264988
51,0.09350042,0.8324335,0.6662172,0.13485336,0.3736071,0.3342279
52,0.0927452,0.83515155,0.6612431,0.13394785,0.3812848,0.34169826
53,0.090313435,0.8371445,0.6564436,0.13260224,0.38904557,0.3488186
54,0.08978734,0.8386151,0.652311,0.13188908,0.39656955,0.35543555
55,0.089298785,0.8397673,0.6493155,0.13048412,0.40415183,0.36171618
56,0.08892348,0.8407823,0.6478499,0.12962246,0.4114837,0.36753836
57,0.08824178,0.841817,0.64803296,0.1292142,0.41873732,0.37301764
58,0.08824639,0.84294975,0.65013695,0.12829871,0.42569262,0.3781516
59,0.08742983,0.8442302,0.6539885,0.12724498,0.4324932,0.38308603
60,0.08661513,0.84566224,0.65923524,0.12663844,0.43928465,0.3883887
61,0.08588762,0.8472298,0.6655712,0.12557611,0.44612947,0.39396405
62,0.085018165,0.8488946,0.6727964,0.12461462,0.4530148,0.39974838
63,0.08496906,0.85061723,0.680195,0.12365761,0.46003732,0.40586
