epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.4405771,-0.017976344,-0.06896378,0.19756971,0.020828808,-0.7518136
2,0.43411118,0.00035654305,-0.050352,0.193451,0.0337993,-0.6188308
3,0.42762995,0.018232178,-0.0323416,0.18971571,0.046221353,-0.50025326
4,0.42127833,0.03573016,-0.014853716,0.18637346,0.05808594,-0.39489764
5,0.41506976,0.052949987,0.0022004605,0.18326232,0.069501534,-0.3022729
6,0.40896517,0.06997146,0.01890943,0.18045199,0.08047309,-0.22154097
7,0.40272745,0.086857334,0.035288144,0.17810889,0.09103032,-0.15187003
8,0.3967846,0.10366474,0.051433705,0.1759315,0.10123724,-0.09231949
9,0.39068854,0.1204681,0.067469954,0.17402859,0.11109918,-0.041901577
10,0.38460445,0.13733071,0.08347074,0.17206366,0.120671056,0.000497365
11,0.37836665,0.15429212,0.099530116,0.17046371,0.13004585,0.036028445
12,0.37212294,0.17139979,0.1157585,0.16885917,0.13924335,0.06566075
13,0.36578137,0.18869357,0.13220327,0.16745467,0.14826159,0.090406895
14,0.35955164,0.20620394,0.14882013,0.16611692,0.15710983,0.111052014
15,0.35265297,0.22395325,0.1655742,0.16481751,0.16581088,0.12825882
16,0.34624475,0.24194387,0.18249048,0.16365984,0.17432323,0.14266731
17,0.33918372,0.2601966,0.19956698,0.1625055,0.18262991,0.15475385
18,0.33216637,0.27871937,0.21684213,0.16146073,0.19071782,0.16490859
19,0.32504374,0.2975079,0.23435482,0.16054052,0.19853485,0.17341927
20,0.3181216,0.3165358,0.25208378,0.15952842,0.20607643,0.18051592
21,0.31040674,0.3357831,0.269989,0.1588233,0.21328731,0.18638986
22,0.30317333,0.35522947,0.28802362,0.15785132,0.22017331,0.19129483
23,0.29522857,0.37484258,0.30614597,0.15690356,0.22673984,0.19539383
24,0.287535,0.39460924,0.3242833,0.15607813,0.23301704,0.19885966
