fold,target,epoch,train_loss
1,delta_worst_slack_ns,1,1.2731970247921642
1,delta_worst_slack_ns,2,0.9906877528081786
1,delta_worst_slack_ns,3,0.7872134533014383
1,delta_worst_slack_ns,4,0.6303874893231435
1,delta_worst_slack_ns,5,0.5060952747906292
1,delta_worst_slack_ns,6,0.4068910761459454
1,delta_worst_slack_ns,7,0.328235982148139
1,delta_worst_slack_ns,8,0.2660011682692949
1,delta_worst_slack_ns,9,0.2168737199302908
1,delta_worst_slack_ns,10,0.17820837449383092
1,delta_worst_slack_ns,11,0.14762405867691156
1,delta_worst_slack_ns,12,0.12337442453917083
1,delta_worst_slack_ns,13,0.1041205048158362
1,delta_worst_slack_ns,14,0.08877726279579483
1,delta_worst_slack_ns,15,0.07653700909367553
1,delta_worst_slack_ns,16,0.06677559085257419
1,delta_worst_slack_ns,17,0.0590350855891411
1,delta_worst_slack_ns,18,0.05289139191399107
1,delta_worst_slack_ns,19,0.04806452478329699
1,delta_worst_slack_ns,20,0.044281768604173315
1,delta_worst_slack_ns,21,0.04135231914239245
1,delta_worst_slack_ns,22,0.03909362774263989
1,delta_worst_slack_ns,23,0.03736527350258541
1,delta_worst_slack_ns,24,0.036044955991946896
1,delta_worst_slack_ns,25,0.03504242067848956
1,delta_worst_slack_ns,26,0.03427993074372724
1,delta_worst_slack_ns,27,0.033715308697016035
1,delta_worst_slack_ns,28,0.033274773519497376
1,delta_worst_slack_ns,29,0.03293198197185098
1,delta_worst_slack_ns,30,0.03267129300324408
1,delta_total_negative_slack_ns,1,1.0609035112478353
1,delta_total_negative_slack_ns,2,0.8556253790139436
1,delta_total_negative_slack_ns,3,0.7548594913325152
1,delta_total_negative_slack_ns,4,0.6995544689553636
1,delta_total_negative_slack_ns,5,0.6626801689465841
1,delta_total_negative_slack_ns,6,0.6339546866245098
1,delta_total_negative_slack_ns,7,0.6099220857963906
1,delta_total_negative_slack_ns,8,0.5892110083912228
1,delta_total_negative_slack_ns,9,0.5709357673341448
1,delta_total_negative_slack_ns,10,0.5549155749358214
1,delta_total_negative_slack_ns,11,0.5406213277453059
1,delta_total_negative_slack_ns,12,0.5280532858393214
1,delta_total_negative_slack_ns,13,0.5170037143223278
1,delta_total_negative_slack_ns,14,0.5073441013738558
1,delta_total_negative_slack_ns,15,0.49884640409781766
1,delta_total_negative_slack_ns,16,0.4915269255280137
1,delta_total_negative_slack_ns,17,0.4852856050382505
1,delta_total_negative_slack_ns,18,0.47968635508964014
1,delta_total_negative_slack_ns,19,0.4750374918943411
1,delta_total_negative_slack_ns,20,0.4710670646962461
1,delta_total_negative_slack_ns,21,0.4677495955525934
1,delta_total_negative_slack_ns,22,0.46499004288836643
1,delta_total_negative_slack_ns,23,0.4626620769858718
1,delta_total_negative_slack_ns,24,0.4607066407396987
1,delta_total_negative_slack_ns,25,0.45917843617834486
1,delta_total_negative_slack_ns,26,0.4578568268645633
1,delta_total_negative_slack_ns,27,0.45684272659433495
1,delta_total_negative_slack_ns,28,0.45596265237968603
1,delta_total_negative_slack_ns,29,0.4553335378835867
1,delta_total_negative_slack_ns,30,0.4547762212094602
2,delta_worst_slack_ns,1,0.9001760985758211
2,delta_worst_slack_ns,2,0.5515856741963923
2,delta_worst_slack_ns,3,0.35953286916644006
2,delta_worst_slack_ns,4,0.2475761593104125
2,delta_worst_slack_ns,5,0.17776656392458323
2,delta_worst_slack_ns,6,0.13163717370759975
2,delta_worst_slack_ns,7,0.10027062546115022
2,delta_worst_slack_ns,8,0.07858352750181793
2,delta_worst_slack_ns,9,0.0634888545036674
2,delta_worst_slack_ns,10,0.05296257613702221
2,delta_worst_slack_ns,11,0.045664089052258314
2,delta_worst_slack_ns,12,0.040628691223469585
2,delta_worst_slack_ns,13,0.037190875301400465
2,delta_worst_slack_ns,14,0.03485578823241744
2,delta_worst_slack_ns,15,0.033288396067089505
2,delta_worst_slack_ns,16,0.0322469641250354
