design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error,model,source_path
simple_spi,4.0,total_negative_slack_ns,288.0,0.9051066040992736,3.1250369548797607,3.7239890098571777,-33.24667739868164,0.0,-7.457696914672852,-7.003508567810059,0.4541880190372467,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
ss_pcm,,total_negative_slack_ns,,0.6100756230961997,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\tns_cross_validation_best_epoch_per_design_summary.csv
ss_pcm,3.0,total_negative_slack_ns,288.0,-0.9512042999267578,6.843952178955078,8.168509483337402,-16.613008499145508,0.0,-3.321835517883301,3.5221164226531982,6.843952178955078,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
ss_pcm,3.0,total_negative_slack_ns,288.0,0.3890267014503479,3.5157198905944824,4.570909023284912,-16.613008499145508,0.0,-3.321835517883301,-6.596559524536133,-3.274724245071411,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
systemcdes,,total_negative_slack_ns,,-0.666561915526444,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\tns_cross_validation_best_epoch_per_design_summary.csv
systemcdes,2.0,total_negative_slack_ns,288.0,-0.5795588493347168,25.91338348388672,38.07622528076172,-83.60449981689453,0.0,-23.923463821411133,1.989920139312744,25.91338348388672,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
systemcdes,2.0,total_negative_slack_ns,288.0,0.7282489538192749,13.418855667114258,15.793253898620604,-83.60449981689453,0.0,-23.923463821411133,-21.26521873474121,2.65824556350708,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
usb_phy,,total_negative_slack_ns,,0.2517212965987692,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\tns_cross_validation_best_epoch_per_design_summary.csv
usb_phy,1.0,total_negative_slack_ns,288.0,0.1902994513511657,3.960665702819824,6.60596227645874,-20.32241439819336,0.0,-4.089680671691895,-1.0920906066894531,2.9975900650024414,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
usb_phy,1.0,total_negative_slack_ns,288.0,-14.559735298156738,23.037811279296875,28.95842933654785,-20.32241439819336,0.0,-4.089680671691895,-27.127490997314453,-23.037811279296875,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
i2c,,worst_slack_ns,,0.9327533944607668,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
i2c,2.0,worst_slack_ns,288.0,-3.3672537803649902,0.8632632493972778,0.8683950901031494,-0.4211409986019134,0.9052670001983644,0.1473811268806457,1.0106444358825684,0.8632632493972778,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
i2c,2.0,worst_slack_ns,288.0,0.1397491693496704,0.37332883477211,0.3854123950004577,-0.4211409986019134,0.9052670001983644,0.1473811268806457,0.5207099914550781,0.37332883477211,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s1196,,worst_slack_ns,,0.8259406329664885,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s1196,1.0,worst_slack_ns,288.0,0.7417751550674438,0.102338045835495,0.1318815052509308,-0.4025309979915619,0.4447309970855713,-0.0613826960325241,0.04072992131114,0.102112628519535,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s1196,1.0,worst_slack_ns,288.0,0.7593963742256165,0.1033244580030441,0.1273022145032882,-0.4025309979915619,0.4447309970855713,-0.0613826960325241,0.0415747426450252,0.102957472205162,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s1238,,worst_slack_ns,,0.5412272008317836,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s1238,3.0,worst_slack_ns,288.0,0.4020535349845886,0.1858564168214798,0.2029182612895965,-0.4885869920253753,0.3754050135612488,-0.1210445687174797,0.0648118555545806,0.1858564168214798,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s1238,3.0,worst_slack_ns,288.0,0.6044207215309143,0.1611217111349105,0.1650466620922088,-0.4885869920253753,0.3754050135612488,-0.1210445687174797,0.0400771237909793,0.1611217111349105,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s13207,,worst_slack_ns,,-0.9256046009586144,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s13207,1.0,worst_slack_ns,288.0,0.9226518273353576,0.0909859612584114,0.0960554331541061,-0.9119889736175536,0.1609379947185516,-0.4433831572532654,-0.3523972332477569,0.0909859612584114,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s13207,1.0,worst_slack_ns,288.0,0.8756685256958008,0.1002934873104095,0.1217832341790199,-0.9119889736175536,0.1609379947185516,-0.4433831572532654,-0.3434051275253296,0.0999780297279357,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s1423,,worst_slack_ns,,-1.0817751477841386,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s1423,4.0,worst_slack_ns,288.0,-1.954509973526001,0.5517345070838928,0.5532872080802917,-0.904833972454071,0.0534799993038177,-0.4536753296852112,0.0980591624975204,0.5517345070838928,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s1423,4.0,worst_slack_ns,288.0,-2.04495906829834,0.5598766207695007,0.561692476272583,-0.904833972454071,0.0534799993038177,-0.4536753296852112,0.1062012985348701,0.5598766207695007,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s1488,,worst_slack_ns,,0.9782019814615436,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s1488,2.0,worst_slack_ns,288.0,0.8965843319892883,0.0968394577503204,0.1021793335676193,-0.4350210130214691,0.5903030037879944,0.0276974700391292,0.1245369091629982,0.0968394577503204,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s1488,2.0,worst_slack_ns,288.0,0.8028627634048462,0.1306670308113098,0.1410763561725616,-0.4350210130214691,0.5903030037879944,0.0276974700391292,0.1583644747734069,0.1306670308113098,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s15850,,worst_slack_ns,,-1.742988804321901,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s15850,1.0,worst_slack_ns,288.0,0.922520875930786,0.0610189847648143,0.075959987938404,-0.8966479897499084,0.0019749999046325,-0.483790248632431,-0.4860886037349701,-0.0022984212264418,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s15850,1.0,worst_slack_ns,288.0,0.9113944172859192,0.0688695833086967,0.0812312513589859,-0.8966479897499084,0.0019749999046325,-0.483790248632431,-0.4543485641479492,0.0294416807591915,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s27,,worst_slack_ns,,0.5029869733518266,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s27,4.0,worst_slack_ns,288.0,0.7929160594940186,0.1329393684864044,0.1374807953834533,-0.1441649943590164,0.760453999042511,0.2537159919738769,0.1207766160368919,-0.1329393684864044,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s27,4.0,worst_slack_ns,288.0,0.6095184087753296,0.1874685883522033,0.1887857317924499,-0.1441649943590164,0.760453999042511,0.2537159919738769,0.0662474185228347,-0.1874685883522033,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s298,,worst_slack_ns,,0.9506864204607476,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s298,3.0,worst_slack_ns,288.0,0.9571273922920228,0.0661030039191246,0.0814816802740097,-0.2031510025262832,0.971396028995514,0.3001700341701507,0.2432919889688491,-0.0568780750036239,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s298,3.0,worst_slack_ns,288.0,0.9926676750183104,0.028855787590146,0.0336969420313835,-0.2031510025262832,0.971396028995514,0.3001700341701507,0.2721187174320221,-0.0280513074249029,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s344,,worst_slack_ns,,0.8157822102454372,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s344,2.0,worst_slack_ns,288.0,0.876326858997345,0.1212100982666015,0.1322099864482879,-0.2326100021600723,0.8955979943275452,0.2336651682853698,0.1124550774693489,-0.1212100982666015,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s344,2.0,worst_slack_ns,288.0,0.896348774433136,0.1168049871921539,0.1210357621312141,-0.2326100021600723,0.8955979943275452,0.2336651682853698,0.1168601810932159,-0.1168049871921539,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s349,,worst_slack_ns,,0.9740400678614108,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s349,1.0,worst_slack_ns,288.0,0.9432294964790344,0.0784692987799644,0.0911052674055099,-0.2885940074920654,0.8587520122528076,0.1990944743156433,0.1206813156604766,-0.0784131437540054,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s349,1.0,worst_slack_ns,288.0,0.9425696730613708,0.0790335014462471,0.0916331708431243,-0.2885940074920654,0.8587520122528076,0.1990944743156433,0.1200609505176544,-0.0790335014462471,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s35932,,worst_slack_ns,,0.8060942596782723,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s35932,5.0,worst_slack_ns,288.0,0.5007143616676331,0.1582687348127365,0.1798616647720337,-0.5854319930076599,0.3560270071029663,-0.1509544253349304,-0.2941527664661407,-0.1431983262300491,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s35932,5.0,worst_slack_ns,288.0,0.855381965637207,0.0727431923151016,0.0967999994754791,-0.5854319930076599,0.3560270071029663,-0.1509544253349304,-0.0992007553577423,0.0517536550760269,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s382,,worst_slack_ns,,0.9528497667032648,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s382,4.0,worst_slack_ns,288.0,0.9423779845237732,0.0800191015005111,0.0967598780989646,-0.2393790036439895,0.9699730277061462,0.2833471596240997,0.2201284617185592,-0.0632187351584434,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s382,4.0,worst_slack_ns,288.0,0.9421928524971008,0.0737738907337188,0.0969151854515075,-0.2393790036439895,0.9699730277061462,0.2833471596240997,0.216421827673912,-0.0669253468513488,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s38417,,worst_slack_ns,,0.6410529052689873,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s38417,3.0,worst_slack_ns,288.0,0.8920144438743591,0.1143712103366851,0.1353580504655838,-0.7261450290679932,0.5731649994850159,-0.1325196474790573,-0.2398578077554702,-0.1073381602764129,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s38417,3.0,worst_slack_ns,288.0,0.5247516632080078,0.2461810111999511,0.2839628756046295,-0.7261450290679932,0.5731649994850159,-0.1325196474790573,-0.3787006139755249,-0.2461810111999511,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s38584,,worst_slack_ns,,0.9415187453727027,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s38584,2.0,worst_slack_ns,288.0,0.9327375888824464,0.0567552372813224,0.0795808658003807,-0.8176090121269226,0.2106280028820037,-0.3516120910644531,-0.3032167255878448,0.048395350575447,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s38584,2.0,worst_slack_ns,288.0,0.9555945992469788,0.0502473898231983,0.0646607056260109,-0.8176090121269226,0.2106280028820037,-0.3516120910644531,-0.3129772543907165,0.0386348366737365,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s386,,worst_slack_ns,,0.8459942376651356,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s386,5.0,worst_slack_ns,288.0,0.9854977130889891,0.0278394892811775,0.0381778553128242,-0.3059589862823486,0.6524680256843567,0.1153756901621818,0.1198276132345199,0.0044519370421767,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s386,5.0,worst_slack_ns,288.0,0.9931952953338624,0.0211744233965873,0.0261515919119119,-0.3059589862823486,0.6524680256843567,0.1153756901621818,0.1350838989019394,0.0197082068771123,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s400,,worst_slack_ns,,0.9753142090057596,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s400,4.0,worst_slack_ns,288.0,0.9015012979507446,0.1073920428752899,0.1306869387626648,-0.2390660047531128,1.0091910362243652,0.3004477322101593,0.2037885338068008,-0.096659205853939,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s400,4.0,worst_slack_ns,288.0,0.907669186592102,0.0998225286602974,0.1265290528535843,-0.2390660047531128,1.0091910362243652,0.3004477322101593,0.2029388844966888,-0.0975088626146316,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s420,,worst_slack_ns,,0.8763783999486877,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s420,3.0,worst_slack_ns,288.0,0.9671957492828368,0.0387171730399131,0.0547884181141853,-0.3049930036067962,0.613726019859314,0.0983345508575439,0.1358533650636673,0.0375188142061233,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s420,3.0,worst_slack_ns,288.0,0.9488052129745485,0.060449905693531,0.0684441775083541,-0.3049930036067962,0.613726019859314,0.0983345508575439,0.0825534760951995,-0.0157810561358928,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s444,,worst_slack_ns,,0.899017198548049,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s444,2.0,worst_slack_ns,288.0,0.8358821868896484,0.1417639851570129,0.1636889725923538,-0.2220840007066726,0.981033980846405,0.301553338766098,0.1597893387079239,-0.1417639851570129,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s444,2.0,worst_slack_ns,288.0,0.9310485124588012,0.0970999076962471,0.1060994863510131,-0.2220840007066726,0.981033980846405,0.301553338766098,0.2044534087181091,-0.0970999076962471,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s510,,worst_slack_ns,,0.8687706870474277,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s510,1.0,worst_slack_ns,288.0,0.9679279327392578,0.0592278577387332,0.0637022405862808,-0.2979460060596466,0.7879970073699951,0.149302139878273,0.090074248611927,-0.0592278577387332,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s510,1.0,worst_slack_ns,288.0,0.9425250887870787,0.0724304094910621,0.0852767303586006,-0.2979460060596466,0.7879970073699951,0.149302139878273,0.0776392742991447,-0.0716628357768058,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s526,,worst_slack_ns,,0.7667372872728132,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s526,5.0,worst_slack_ns,288.0,0.9442172050476074,0.0787283107638359,0.094866544008255,-0.2141640037298202,0.9915810227394104,0.3027075827121734,0.2271387279033661,-0.0755688846111297,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s526,5.0,worst_slack_ns,288.0,0.9723640084266664,0.0573214031755924,0.0667729005217552,-0.2141640037298202,0.9915810227394104,0.3027075827121734,0.359619140625,0.0569115094840526,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s5378,,worst_slack_ns,,-0.3947675602491765,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s5378,3.0,worst_slack_ns,288.0,0.9572318196296692,0.0473815463483333,0.0595170930027961,-0.5055990219116211,0.4257409870624542,-0.0947648212313652,-0.0879647433757782,0.0068000652827322,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s5378,3.0,worst_slack_ns,288.0,0.9599034190177916,0.0520862750709056,0.057628184556961,-0.5055990219116211,0.4257409870624542,-0.0947648212313652,-0.1191966012120246,-0.0244317818433046,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s5378a,,worst_slack_ns,,0.9639206662852586,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s5378a,2.0,worst_slack_ns,288.0,0.9899144172668456,0.0269562900066375,0.0319311171770095,-0.5120459794998169,0.4616310000419616,-0.0739858373999595,-0.0951306372880935,-0.0211448241025209,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s5378a,2.0,worst_slack_ns,288.0,0.9554010629653932,0.0625368654727935,0.0671468153595924,-0.5120459794998169,0.4616310000419616,-0.0739858373999595,-0.1364803463220596,-0.0624945163726806,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s641,,worst_slack_ns,,0.9544294329829088,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s641,1.0,worst_slack_ns,288.0,0.89078289270401,0.0821894332766532,0.0867451503872871,-0.5128679871559143,0.3588669896125793,-0.1143268719315528,-0.145020842552185,-0.0306939613074064,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s641,1.0,worst_slack_ns,288.0,0.915538251399994,0.0650462508201599,0.0762833729386329,-0.5128679871559143,0.3588669896125793,-0.1143268719315528,-0.1015271469950676,0.0127997202798724,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s713,,worst_slack_ns,,0.9580994526474326,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s713,5.0,worst_slack_ns,288.0,0.9076060652732848,0.0780788213014602,0.0860334411263465,-0.456739991903305,0.40242999792099,-0.0799962729215622,-0.1324420720338821,-0.0524458140134811,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s713,5.0,worst_slack_ns,288.0,0.990184724330902,0.0247530490159988,0.0280412510037422,-0.456739991903305,0.40242999792099,-0.0799962729215622,-0.0812405049800872,-0.0012442208826541,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s820,,worst_slack_ns,,0.940956230620872,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s820,4.0,worst_slack_ns,288.0,0.9129232168197632,0.0920746102929115,0.0953658819198608,-0.3234170079231262,0.6648060083389282,0.0998080074787139,0.0077333846129477,-0.0920746102929115,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s820,4.0,worst_slack_ns,288.0,0.9037091732025146,0.0970956087112426,0.1002845913171768,-0.3234170079231262,0.6648060083389282,0.0998080074787139,0.0027124087791889,-0.0970956087112426,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s832,,worst_slack_ns,,0.9723328434294072,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
s832,2.0,worst_slack_ns,288.0,0.9203341007232666,0.0858625993132591,0.0902091264724731,-0.3316049873828888,0.6678580045700073,0.0963238924741745,0.0104613173753023,-0.0858625993132591,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_084\design_metrics.csv
s832,2.0,worst_slack_ns,288.0,0.8984811305999756,0.0970930978655815,0.101832777261734,-0.3316049873828888,0.6678580045700073,0.0963238924741745,-0.000769191305153,-0.0970930978655815,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp_seed_sweep_new_ast\run_005\design_metrics.csv
s838,,worst_slack_ns,,0.4926801727803931,,,,,,,,graph_model,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\data\wns_cross_validation_best_epoch_per_design_summary.csv
