epoch,mean_loss_worst_slack_ns,mean_train_r2_worst_slack_ns,mean_test_r2_worst_slack_ns,mean_loss_total_negative_slack_ns,mean_train_r2_total_negative_slack_ns,mean_test_r2_total_negative_slack_ns
1,0.17831008,-0.9190825,-3.9450443,17.974293,-0.073121406,-0.11358936
2,0.16018376,-0.71431524,-3.531506,17.958012,-0.07252781,-0.112318635
3,0.14404836,-0.5354478,-3.1705735,17.94308,-0.071968175,-0.11118524
4,0.12967406,-0.3780158,-2.8581674,17.929358,-0.07145591,-0.11020605
5,0.11680368,-0.23897314,-2.5960953,17.91653,-0.070999905,-0.10935323
6,0.10527636,-0.11634131,-2.3841405,17.904356,-0.070592545,-0.10859847
7,0.094998315,-0.008551454,-2.2175817,17.892736,-0.07022128,-0.10791602
8,0.085890636,0.0859047,-2.0877192,17.88164,-0.06987486,-0.107283115
9,0.07786673,0.16852292,-1.9850975,17.871048,-0.06954479,-0.10668163
10,0.0708276,0.24083194,-1.9022754,17.86095,-0.069226526,-0.10609879
11,0.06465839,0.3043943,-1.8342425,17.8513,-0.06891923,-0.1055269
12,0.059232004,0.3606531,-1.7778616,17.842035,-0.068624854,-0.104960725
13,0.054425042,0.4107222,-1.731314,17.833096,-0.06834622,-0.10439732
14,0.050144892,0.45530087,-1.6936487,17.824423,-0.06808682,-0.10383566
15,0.046335693,0.49477968,-1.6643045,17.815956,-0.067849636,-0.10327611
16,0.04296408,0.5294304,-1.6426795,17.80766,-0.06763601,-0.10272007
17,0.040006407,0.55958337,-1.6278175,17.79951,-0.06744544,-0.10216932
18,0.037434224,0.58572906,-1.6182938,17.791504,-0.06727598,-0.101625875
19,0.0352056,0.60851085,-1.6123295,17.783646,-0.06712429,-0.1010916
20,0.033265736,0.62862533,-1.6080927,17.77594,-0.0669862,-0.10056853
21,0.03155532,0.64669245,-1.6040678,17.768381,-0.06685724,-0.10005836
22,0.030021494,0.66316044,-1.5993154,17.760952,-0.06673229,-0.09956119
23,0.0286259,0.67828417,-1.5935299,17.753635,-0.06660607,-0.09907496
24,0.02734654,0.69217396,-1.5869083,17.746405,-0.06647451,-0.098597504
25,0.026173616,0.7048806,-1.5799284,17.739246,-0.06633534,-0.098126814
26,0.025102329,0.7164732,-1.5731375,17.732143,-0.066187836,-0.09766126
27,0.02412634,0.7270745,-1.5670204,17.725103,-0.06603251,-0.09719968
28,0.023234766,0.7368499,-1.5619457,17.71812,-0.065870024,-0.09674046
29,0.02241321,0.74596995,-1.5581584,17.711199,-0.06570096,-0.09628115
30,0.021646997,0.75457394,-1.5557783,17.704334,-0.06552486,-0.09581878
31,0.020924227,0.7627546,-1.554795,17.697529,-0.0653405,-0.095349625
32,0.020237,0.7705653,-1.5550576,17.690771,-0.06514625,-0.094870254
33,0.019580763,0.77803576,-1.5562856,17.684067,-0.06494038,-0.09437759
34,0.018952921,0.78518444,-1.5580975,17.67742,-0.06472194,-0.093869805
35,0.018351778,0.7920214,-1.5600607,17.670824,-0.06449137,-0.09334767
36,0.017776404,0.79854333,-1.5617371,17.664288,-0.06425073,-0.09281401
37,0.01722702,0.80473197,-1.562714,17.657806,-0.064003706,-0.092274286
38,0.016705217,0.8105588,-1.5626187,17.651386,-0.063754484,-0.09173493
39,0.016213493,0.8159973,-1.5611277,17.645031,-0.06350748,-0.09120204
40,0.015754191,0.82103604,-1.5579877,17.638733,-0.063266255,-0.09068086
41,0.015328395,0.8256834,-1.5530381,17.6325,-0.06303296,-0.090174556
42,0.014935471,0.8299632,-1.5462487,17.626324,-0.062808536,-0.08968399
43,0.014573437,0.8339052,-1.5377271,17.620213,-0.062592246,-0.08920872
44,0.014239875,0.83753335,-1.5277193,17.614162,-0.06238265,-0.088746026
45,0.013932794,0.84086263,-1.5165735,17.608177,-0.062177658,-0.08829264
46,0.013651011,0.8439003,-1.5046966,17.602255,-0.061975382,-0.08784513
47,0.013393903,0.8466533,-1.4925091,17.596395,-0.061774112,-0.087400675
48,0.0131608825,0.8491333,-1.4804138,17.590597,-0.061572887,-0.0869571
49,0.012950927,0.85135806,-1.4687678,17.584866,-0.061371874,-0.08651383
50,0.012762511,0.85334843,-1.4578741,17.579193,-0.06117163,-0.08607121
51,0.01259387,0.85512435,-1.4479625,17.573582,-0.06097324,-0.08563022
