epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.04162407,0.05532825,0.031468928,-0.19632125
2,0.061321855,0.06924975,0.052817166,-0.2130183
3,0.0804854,0.08221924,0.07357526,-0.23049366
4,0.09921515,0.094592094,0.093776345,-0.24909282
5,0.11758876,0.106544554,0.11338234,-0.26832485
6,0.13572478,0.11828643,0.13239294,-0.28807712
7,0.15367877,0.12986875,0.15075797,-0.30784166
8,0.17146069,0.1413598,0.16850829,-0.3273188
9,0.18912053,0.15285027,0.18559802,-0.3460977
10,0.20667773,0.16447985,0.20200771,-0.3640982
11,0.22420853,0.17628413,0.21767205,-0.38093388
12,0.24174386,0.18824941,0.23263156,-0.39672387
13,0.2593426,0.20043302,0.24687248,-0.41230738
14,0.2770387,0.21283835,0.2603827,-0.42698252
15,0.29484963,0.22545362,0.27314752,-0.44091523
16,0.312739,0.23827344,0.28510988,-0.45432878
17,0.33070618,0.25128776,0.29627186,-0.4673133
18,0.34872043,0.26441973,0.30664217,-0.47969663
19,0.36678165,0.2776227,0.3162241,-0.49046433
20,0.3848909,0.29088354,0.32504088,-0.5000248
21,0.40306443,0.3041739,0.33316207,-0.50916314
22,0.42125618,0.31753224,0.34061295,-0.5186577
23,0.4394666,0.33099765,0.34739608,-0.528587
24,0.4576947,0.34457415,0.35355473,-0.5375459
25,0.47594577,0.35831815,0.35919952,-0.5445831
26,0.4941851,0.37221217,0.3644796,-0.55030406
27,0.51240087,0.3862651,0.3695752,-0.5552499
28,0.53060794,0.40052843,0.37467718,-0.5611788
29,0.5488174,0.41500127,0.37980914,-0.5672028
30,0.56700426,0.42964202,0.38508677,-0.57313716
31,0.58516306,0.4445135,0.3905077,-0.5784286
32,0.60326636,0.45963788,0.39605224,-0.581079
33,0.6212727,0.4749813,0.4017611,-0.58115065
34,0.6391378,0.4905193,0.40765464,-0.5789387
35,0.6567831,0.5062094,0.4137069,-0.5735694
36,0.67415506,0.5220046,0.41991132,-0.56653273
37,0.69117284,0.5378502,0.42619127,-0.55701435
38,0.7077687,0.55368197,0.43257475,-0.54587245
39,0.7238635,0.56938994,0.4390506,-0.5326903
40,0.739385,0.584829,0.44559062,-0.5194262
41,0.754264,0.59982735,0.45215237,-0.50643635
42,0.7684514,0.61424845,0.45875007,-0.49471974
43,0.78186905,0.62798274,0.46538514,-0.48372102
44,0.79446524,0.64085543,0.4720708,-0.4731543
45,0.8061862,0.6528193,0.47884828,-0.46377814
46,0.8169701,0.66372997,0.4857363,-0.4557538
47,0.8267558,0.67352104,0.492765,-0.44910944
48,0.8355083,0.68209517,0.49992317,-0.44422817
49,0.8431846,0.68937945,0.50718844,-0.44014442
50,0.84978724,0.6953326,0.5145426,-0.4361751
51,0.85530674,0.6999439,0.52194655,-0.43188417
52,0.8597888,0.7032832,,
53,0.86330247,0.7053973,,
54,0.8659425,0.706439,,
55,0.8678415,0.70669127,,
56,0.869165,0.7064023,,
57,0.87006617,0.7057543,,
