fold,target,epoch,train_loss
5,delta_total_negative_slack_ns,1,1.2771689355024818
5,delta_total_negative_slack_ns,2,1.0546988367337233
5,delta_total_negative_slack_ns,3,0.9473075145169308
5,delta_total_negative_slack_ns,4,0.885209610239107
5,delta_total_negative_slack_ns,5,0.8411950071652731
5,delta_total_negative_slack_ns,6,0.804499962525061
5,delta_total_negative_slack_ns,7,0.7714035273992528
5,delta_total_negative_slack_ns,8,0.7408341995456762
5,delta_total_negative_slack_ns,9,0.7124309689677947
5,delta_total_negative_slack_ns,10,0.6860539338044953
5,delta_total_negative_slack_ns,11,0.661709071251384
5,delta_total_negative_slack_ns,12,0.6392913980093616
5,delta_total_negative_slack_ns,13,0.6187417521114238
5,delta_total_negative_slack_ns,14,0.5998249022584212
5,delta_total_negative_slack_ns,15,0.5825591603217767
5,delta_total_negative_slack_ns,16,0.5668810811656261
5,delta_total_negative_slack_ns,17,0.5527992475102519
5,delta_total_negative_slack_ns,18,0.5398628659415663
5,delta_total_negative_slack_ns,19,0.528360560972091
5,delta_total_negative_slack_ns,20,0.5179934555675552
5,delta_total_negative_slack_ns,21,0.5087911354170905
5,delta_total_negative_slack_ns,22,0.5004691127796619
5,delta_total_negative_slack_ns,23,0.49315138832170363
5,delta_total_negative_slack_ns,24,0.48668707811344436
5,delta_total_negative_slack_ns,25,0.4809980094432831
5,delta_total_negative_slack_ns,26,0.4760496311368998
5,delta_total_negative_slack_ns,27,0.47168690070771335
5,delta_total_negative_slack_ns,28,0.4678798905241559
5,delta_total_negative_slack_ns,29,0.46459058066557724
5,delta_total_negative_slack_ns,30,0.4617549151356457
