fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11103431135416031,0.15929284691810608,0.8486833572387695
1,train,total_negative_slack_ns,18.355295181274414,58.3118782043457,0.10803842544555664
1,test,worst_slack_ns,0.1047881469130516,0.12523847818374634,0.915641188621521
1,test,total_negative_slack_ns,25.063264846801758,75.42501068115234,0.08847880363464355
2,train,worst_slack_ns,0.1058637797832489,0.15501026809215546,0.8609445095062256
2,train,total_negative_slack_ns,19.971141815185547,60.04582595825195,0.10310190916061401
2,test,worst_slack_ns,0.619770884513855,1.2136040925979614,-7.700896263122559
2,test,total_negative_slack_ns,24.966047286987305,73.02224731445312,0.034938275814056396
3,train,worst_slack_ns,0.09326504170894623,0.1363239735364914,0.8945790529251099
3,train,total_negative_slack_ns,19.28355598449707,60.73884582519531,0.09613615274429321
3,test,worst_slack_ns,0.18058408796787262,0.26761186122894287,0.5389417409896851
3,test,total_negative_slack_ns,20.81723403930664,71.00359344482422,0.07125705480575562
4,train,worst_slack_ns,0.09462619572877884,0.1322779655456543,0.894829273223877
4,train,total_negative_slack_ns,21.583141326904297,75.83702850341797,-0.08732807636260986
4,test,worst_slack_ns,0.14479318261146545,0.21231551468372345,0.7568111419677734
4,test,total_negative_slack_ns,4.702574253082275,11.056539535522461,-0.175018310546875
5,train,worst_slack_ns,0.1193641647696495,0.16235078871250153,0.8512707352638245
5,train,total_negative_slack_ns,18.764856338500977,63.187774658203125,0.10527276992797852
5,test,worst_slack_ns,0.08591435104608536,0.1063031554222107,0.9228709936141968
5,test,total_negative_slack_ns,23.103408813476562,56.97832489013672,0.14808499813079834
