epoch,train_r2_worst_slack_ns,test_r2_worst_slack_ns,train_r2_total_negative_slack_ns,test_r2_total_negative_slack_ns
1,0.008641839,0.022868633,-0.012776256,-0.49606836
2,0.027964592,0.03802383,0.009724259,-0.39244974
3,0.046807885,0.05298376,0.031048477,-0.29885435
4,0.065250635,0.06784099,0.051362455,-0.21472204
5,0.08341217,0.082722485,0.07071829,-0.13970113
6,0.10139191,0.09770042,0.089191675,-0.07340038
7,0.11927724,0.11287558,0.10678041,-0.014586449
8,0.13713497,0.12825263,0.12353426,0.037754893
9,0.15499824,0.1439355,0.13950413,0.08449674
10,0.17287886,0.15998727,0.15469491,0.12637973
11,0.19079244,0.17645508,0.16897619,0.16382015
12,0.20876622,0.19337308,0.18235517,0.19738692
13,0.22678882,0.21077329,0.19505858,0.22726876
14,0.2448461,0.22867763,0.20721954,0.25354058
15,0.2629369,0.24709433,0.21888965,0.27646577
16,0.2810744,0.26602125,0.23009348,0.2963056
17,0.2992617,0.2854786,0.24082643,0.31303626
18,0.31750286,0.30543828,0.25108194,0.32690072
19,0.3357938,0.3258949,0.2609061,0.33796632
20,0.35411686,0.3468247,0.27034307,0.3462665
21,0.37245387,0.36815453,0.27938247,0.3520072
22,0.39076042,0.3898428,0.28795177,0.3552888
23,0.40906048,0.4118315,0.2960781,0.35630703
24,0.42736965,0.43406665,0.3038128,0.35530007
25,0.44570804,0.45652878,0.31115752,0.3525368
26,0.46408588,0.4791559,0.31807584,0.34820586
27,0.48252136,0.50185585,0.32457578,0.34280956
28,0.5010693,0.52458954,0.3307007,0.33661842
29,0.519733,0.5473082,0.33647925,0.3300591
30,0.5385232,0.5699455,0.3419605,0.32341266
31,0.55744064,0.5924195,0.34722143,0.3172487
32,0.5764427,0.6146325,0.352265,0.31191188
33,0.59549606,0.6365466,0.3571149,0.3078701
34,0.61447656,0.6580937,0.3617679,0.3054586
35,0.633324,0.67922074,0.36618775,0.3051501
36,0.6519305,0.6998642,0.37046003,0.3071028
37,0.6701412,0.7199163,0.3747276,0.3114022
38,0.6878714,0.7392846,0.3790205,0.31821012
39,0.70500827,0.75790614,0.38344604,0.32720017
40,0.72142637,0.7757077,0.3879475,0.33808273
41,0.7370337,0.7925877,0.3926006,0.35062808
42,0.7517369,0.80843294,0.39736694,0.36469787
43,0.76545507,0.82314426,0.4022777,0.38003576
44,0.7781542,0.83661604,0.40734833,0.39631212
45,0.78979445,0.8487828,0.41252476,0.4128725
46,0.80035615,0.85958743,0.41782355,0.42966557
47,0.8098002,0.8689283,0.42321944,0.44634175
48,0.8180433,0.8768083,0.42874694,0.46273726
49,0.8250253,0.8831962,0.43439543,0.47872013
50,0.8307235,0.8881698,0.44017768,0.49423367
51,0.8351478,0.89177215,0.44610578,0.50896907
52,0.8383813,0.89414346,0.452165,0.5228145
53,0.84059453,0.89556456,0.45835465,0.53577185
54,0.842003,0.8963072,0.46469033,0.54772216
55,0.8428277,0.89660865,0.47115678,0.5585455
56,0.84326124,0.8965982,0.47780275,0.5683325
57,0.84343016,0.8964437,0.48462266,0.5771389
58,0.8434519,0.89624864,0.49157685,0.5848931
59,0.84340334,0.89592475,0.4986413,0.5914371
60,0.84340185,0.8955641,0.50586385,0.59690356
61,0.8435378,0.8951977,0.51320314,0.6012637
62,0.84388614,0.8948434,0.5205892,0.6046908
63,0.84449196,0.89466417,0.52807015,0.6067684
64,0.84533,0.89458627,0.535632,0.60783505
65,0.84635955,0.8946016,0.5432383,0.60780936
66,0.84752005,0.8947788,0.55082226,0.60727715
67,0.8487465,0.8950839,0.5583881,0.6058677
68,0.8499774,0.895493,0.56587255,0.60405093
69,0.8511629,0.8959614,0.57333666,0.60193217
70,0.85228586,0.8964417,0.580776,0.59935236
71,0.8533158,0.89690506,0.5881457,0.59634066
72,0.8542372,0.8973075,0.59545267,0.5934509
73,0.85502213,0.8976264,0.60268605,0.590605
74,0.85566425,0.89788145,0.60983586,0.5883944
75,0.8561683,0.8979831,0.616897,0.5864793
76,0.8565559,0.8979843,0.62387085,0.58408785
77,0.85685074,0.89792264,0.6307483,0.58164084
78,0.857078,0.8977522,0.6374949,0.5793108
79,0.85725695,0.8974461,0.6441131,0.57685447
80,0.85740864,0.8970828,0.6506357,0.57408655
81,0.8575442,0.89672595,0.6570554,0.57117295
82,0.8576806,0.896399,0.66338015,0.5679429
83,0.85782504,0.8961082,0.669595,0.56473964
84,0.8579897,0.8958522,0.6756902,0.5622898
85,0.85818654,0.89568806,0.6816633,0.56157887
86,0.858424,0.89557874,0.68750805,0.56297743
87,0.85869133,0.89558566,0.69324625,0.56671685
88,0.8589995,0.8955458,0.6988603,0.5727037
89,0.85933006,0.8955407,0.7043922,0.5807979
90,0.8596746,0.89554983,0.7098435,0.5896603
91,0.86002994,0.8955792,0.71520364,0.59891045
92,0.86039567,0.8956476,0.7205038,0.6075082
93,0.8607634,0.89570284,0.7257334,0.61530006
94,0.86112773,0.89576524,0.73090917,0.62169677
95,0.8614986,0.8959073,0.7360096,0.6272328
96,0.86185205,0.8960456,0.7409841,0.63441485
97,0.86218226,0.8961658,0.745903,0.6403445
98,0.86249083,0.8962263,0.75073147,0.6462163
99,0.8627787,0.89622617,0.7554399,0.65273356
100,0.8630503,0.89617246,0.7600539,0.6602076
101,0.86330926,0.89618325,0.7645855,0.6677507
