fold,split,target,mae,rmse,r2
1,train,worst_slack_ns,0.11475200206041336,0.15888553857803345,0.8494561910629272
1,train,total_negative_slack_ns,3.0210156440734863,6.305774211883545,0.9895694255828857
1,test,worst_slack_ns,0.09713780879974365,0.12281038612127304,0.9188805818557739
1,test,total_negative_slack_ns,4.535582065582275,8.251352310180664,0.9890909790992737
2,train,worst_slack_ns,0.12378136068582535,0.16944165527820587,0.833847165107727
2,train,total_negative_slack_ns,13.007234573364258,33.16931915283203,0.7263152599334717
2,test,worst_slack_ns,0.1490553915500641,0.1971539855003357,0.7703740000724792
2,test,total_negative_slack_ns,18.686534881591797,43.684085845947266,0.6546247005462646
3,train,worst_slack_ns,0.08844690024852753,0.13059459626674652,0.9032540321350098
3,train,total_negative_slack_ns,2.742396593093872,6.070054054260254,0.9909727573394775
3,test,worst_slack_ns,0.1401582509279251,0.19662530720233917,0.7511005401611328
3,test,total_negative_slack_ns,7.880741119384766,23.8260498046875,0.8954223394393921
4,train,worst_slack_ns,0.07803115993738174,0.1143905520439148,0.9213497638702393
4,train,total_negative_slack_ns,2.6338305473327637,5.852316379547119,0.9935247898101807
4,test,worst_slack_ns,0.11166197806596756,0.17315787076950073,0.8382424116134644
4,test,total_negative_slack_ns,2.405867099761963,5.499802112579346,0.7092629671096802
5,train,worst_slack_ns,0.11216071248054504,0.15839442610740662,0.8584312796592712
5,train,total_negative_slack_ns,3.0336267948150635,5.893060207366943,0.9922177195549011
5,test,worst_slack_ns,0.08740159124135971,0.11560646444559097,0.9087800979614258
5,test,total_negative_slack_ns,5.7349982261657715,12.805986404418945,0.9569668769836426
